order_id,guest_id,order_status,order_total,shipping_cost,fulfillment_center_id,shipping_lat,shipping_lon,estimated_delivery,actual_delivery,social_source_id,demand_score,created_at,updated_at
24790,3117,processing,1929.95,7.99,233,,,,,,24.53,2026-08-03T16:57:26Z,2026-09-17T13:44:09Z
24791,3528,routed,9469.89,14.99,241,,,,,,92.03,2026-08-28T16:15:57Z,2026-09-17T13:44:09Z
24792,3264,completed,149.99,7.99,237,,,,,,37.14,2026-08-09T12:47:49Z,2026-09-17T13:44:09Z
24793,4198,completed,791.91,7.99,229,,,,,,28.29,2026-09-06T10:29:58Z,2026-09-17T13:44:09Z
24794,3749,completed,599.97,7.99,240,,,,,,23.03,2026-08-21T06:25:35Z,2026-09-17T13:44:09Z
24795,3126,cancelled,2649.93,0,241,,,,,,36.58,2026-08-16T00:29:50Z,2026-09-17T13:44:09Z
24796,2350,pending,1199.98,7.99,,,,,,,31.6,2026-09-13T21:39:00Z,2026-09-17T13:44:09Z
24797,2668,confirmed,1728.93,14.99,230,,,,,,61.66,2026-07-21T18:13:41Z,2026-09-17T13:44:09Z
24798,3641,processing,1416.91,14.99,244,,,,,,77.43,2026-08-26T11:23:42Z,2026-09-17T13:44:09Z
24799,3737,routed,268.96,0,240,,,,,,22.58,2026-07-26T00:57:12Z,2026-09-17T13:44:09Z
24800,3532,completed,898.93,14.99,222,,,,,,75.29,2026-08-20T07:23:57Z,2026-09-17T13:44:09Z
24801,2482,completed,4609.94,0,245,,,,,,40.44,2026-07-29T02:46:20Z,2026-09-17T13:44:09Z
24802,3029,completed,599.98,14.99,236,,,,,,80.66,2026-07-31T13:20:06Z,2026-09-17T13:44:09Z
24803,2358,cancelled,964.91,7.99,221,,,,,,45.62,2026-09-16T18:09:45Z,2026-09-17T13:44:09Z
24804,3001,pending,1019.91,0,,,,,,,68.31,2026-09-05T23:36:55Z,2026-09-17T13:44:09Z
24805,2535,confirmed,324.96,7.99,233,,,,,,29.92,2026-07-19T17:57:18Z,2026-09-17T13:44:09Z
24806,3450,processing,2212.92,0,222,,,,,,51.73,2026-07-30T05:50:35Z,2026-09-17T13:44:09Z
24807,3929,routed,479.97,7.99,233,,,,,,12.32,2026-07-28T03:16:40Z,2026-09-17T13:44:09Z
24808,3156,completed,473.94,14.99,246,,,,,24099,68.14,2026-08-20T03:49:30Z,2026-09-17T13:44:09Z
24809,2317,completed,179.98,14.99,234,,,,,26476,93.38,2026-08-20T05:59:50Z,2026-09-17T13:44:09Z
24810,2712,completed,319.98,7.99,223,,,,,,26.76,2026-08-06T13:26:19Z,2026-09-17T13:44:09Z
24811,3269,cancelled,899.98,14.99,223,,,,,26937,81.72,2026-08-29T21:46:48Z,2026-09-17T13:44:09Z
24812,3029,pending,319.95,0,,,,,,,28.01,2026-08-21T20:34:22Z,2026-09-17T13:44:09Z
24813,2673,confirmed,1222.89,7.99,249,,,,,,22.04,2026-08-21T00:00:13Z,2026-09-17T13:44:09Z
24814,2965,processing,1739.93,7.99,234,,,,,,51.22,2026-07-29T04:04:49Z,2026-09-17T13:44:09Z
24815,4205,routed,1672.91,0,224,,,,,,28.65,2026-08-01T08:07:15Z,2026-09-17T13:44:09Z
24816,3234,completed,12599.94,7.99,242,,,,,,52.71,2026-08-22T15:59:10Z,2026-09-17T13:44:09Z
24817,3379,completed,304.97,0,221,,,,,,67.32,2026-09-10T22:21:56Z,2026-09-17T13:44:09Z
24818,2820,completed,49.99,0,225,,,,,24439,17.14,2026-08-10T01:31:37Z,2026-09-17T13:44:09Z
24819,3445,cancelled,269.97,0,236,,,,,23447,89.14,2026-08-23T01:34:58Z,2026-09-17T13:44:09Z
24820,3180,pending,89.97,14.99,,,,,,,53.51,2026-08-14T19:18:37Z,2026-09-17T13:44:09Z
24821,3465,confirmed,776.94,14.99,222,,,,,,54.18,2026-09-07T00:56:53Z,2026-09-17T13:44:09Z
24822,2328,processing,1158.93,0,221,,,,,,56.3,2026-09-01T11:55:49Z,2026-09-17T13:44:09Z
24823,3435,routed,749.95,0,225,,,,,26609,82.62,2026-08-17T07:22:27Z,2026-09-17T13:44:09Z
24824,3114,completed,1309.91,7.99,222,,,,,23509,19.14,2026-08-01T02:09:58Z,2026-09-17T13:44:09Z
24825,2487,completed,2051.94,7.99,237,,,,,24949,15.38,2026-08-14T18:40:38Z,2026-09-17T13:44:09Z
24826,2611,completed,419.95,0,232,,,,,,66.87,2026-08-21T12:05:36Z,2026-09-17T13:44:09Z
24827,2983,cancelled,794.93,0,250,,,,,23037,18.42,2026-07-25T21:01:16Z,2026-09-17T13:44:09Z
24828,3816,pending,139.98,7.99,,,,,,,24.52,2026-08-30T18:01:38Z,2026-09-17T13:44:09Z
24829,2565,confirmed,98.97,7.99,228,,,,,,51.22,2026-08-25T05:43:41Z,2026-09-17T13:44:09Z
24830,2751,processing,1169.93,0,229,,,,,,45.35,2026-09-07T16:46:53Z,2026-09-17T13:44:09Z
24831,2279,routed,908.91,7.99,231,,,,,,89.02,2026-07-23T05:59:58Z,2026-09-17T13:44:09Z
24832,2558,completed,284.96,7.99,226,,,,,23287,41.03,2026-09-10T04:06:11Z,2026-09-17T13:44:09Z
24833,4117,completed,521.97,14.99,230,,,,,,51.73,2026-08-26T14:05:50Z,2026-09-17T13:44:09Z
24834,3925,completed,57.98,0,234,,,,,,81.6,2026-08-04T21:46:09Z,2026-09-17T13:44:09Z
24835,2313,cancelled,574.92,14.99,244,,,,,26228,72.15,2026-07-20T01:16:10Z,2026-09-17T13:44:09Z
24836,2656,pending,4799.95,0,,,,,,,77.82,2026-07-21T12:18:55Z,2026-09-17T13:44:09Z
24837,2279,confirmed,1110.95,7.99,239,,,,,,22.27,2026-08-26T23:57:26Z,2026-09-17T13:44:09Z
24838,2904,processing,1179.9,7.99,249,,,,,,79.96,2026-08-29T04:25:11Z,2026-09-17T13:44:09Z
24839,3013,routed,89.98,7.99,231,,,,,,62.96,2026-08-28T12:56:05Z,2026-09-17T13:44:09Z
24840,3268,completed,1599.98,14.99,240,,,,,,68.09,2026-07-28T10:23:33Z,2026-09-17T13:44:09Z
24841,2764,completed,219.96,7.99,228,,,,,23499,39.07,2026-08-24T22:11:30Z,2026-09-17T13:44:09Z
24842,2377,completed,9007.93,14.99,234,,,,,,71.24,2026-08-10T13:19:09Z,2026-09-17T13:44:09Z
24843,3829,cancelled,1844.93,7.99,222,,,,,23412,45.42,2026-09-11T07:52:09Z,2026-09-17T13:44:09Z
24844,3690,pending,579.96,14.99,,,,,,,17.01,2026-09-08T21:07:19Z,2026-09-17T13:44:09Z
24845,2625,confirmed,2339.91,0,250,,,,,,69.27,2026-08-20T14:02:35Z,2026-09-17T13:44:09Z
24846,3559,processing,799.98,0,226,,,,,,74.51,2026-08-05T21:41:24Z,2026-09-17T13:44:09Z
24847,2821,routed,1209.93,7.99,246,,,,,,56.05,2026-09-05T03:57:32Z,2026-09-17T13:44:09Z
24848,2288,completed,1325.94,7.99,249,,,,,,30.49,2026-08-12T15:16:44Z,2026-09-17T13:44:09Z
24849,3797,completed,179.98,7.99,232,,,,,24457,74.89,2026-07-26T22:03:21Z,2026-09-17T13:44:09Z
24850,3664,completed,1709.89,0,226,,,,,26989,58.57,2026-08-08T08:49:08Z,2026-09-17T13:44:09Z
24851,3646,cancelled,1599.93,7.99,246,,,,,23746,31.08,2026-08-04T09:23:36Z,2026-09-17T13:44:09Z
24852,4125,pending,119.99,7.99,,,,,,,86.2,2026-09-10T23:26:49Z,2026-09-17T13:44:09Z
24853,2930,confirmed,49.99,7.99,224,,,,,22935,71.16,2026-08-15T16:04:11Z,2026-09-17T13:44:09Z
24854,3863,processing,355.97,7.99,233,,,,,,65.63,2026-08-04T21:01:37Z,2026-09-17T13:44:09Z
24855,3211,routed,359.94,7.99,245,,,,,23961,61.53,2026-08-30T11:49:31Z,2026-09-17T13:44:09Z
24856,3912,completed,91.98,7.99,238,,,,,,90.24,2026-09-11T16:35:27Z,2026-09-17T13:44:09Z
24857,3094,completed,2579.94,7.99,231,,,,,25672,55.99,2026-09-12T22:35:00Z,2026-09-17T13:44:09Z
24858,3011,completed,1036.93,14.99,224,,,,,26624,65.98,2026-09-06T18:54:41Z,2026-09-17T13:44:09Z
24859,3706,cancelled,1274.97,7.99,227,,,,,24991,18.36,2026-09-10T13:06:51Z,2026-09-17T13:44:09Z
24860,2624,pending,434.98,14.99,,,,,,22609,92.07,2026-07-23T14:33:30Z,2026-09-17T13:44:09Z
24861,2515,confirmed,1064.89,14.99,225,,,,,,55.93,2026-08-22T08:28:35Z,2026-09-17T13:44:09Z
24862,3637,processing,659.94,7.99,246,,,,,,52.37,2026-08-03T16:45:38Z,2026-09-17T13:44:09Z
24863,4101,routed,359.94,7.99,249,,,,,25726,55.41,2026-07-29T01:59:20Z,2026-09-17T13:44:09Z
24864,3296,completed,684.91,7.99,229,,,,,,34.35,2026-09-01T21:22:31Z,2026-09-17T13:44:09Z
24865,2673,completed,1609.95,7.99,245,,,,,,74.55,2026-08-25T23:34:40Z,2026-09-17T13:44:09Z
24866,2305,completed,79.99,7.99,248,,,,,24321,66.04,2026-09-05T21:35:05Z,2026-09-17T13:44:09Z
24867,4010,cancelled,1794.92,7.99,229,,,,,22242,14.25,2026-09-16T14:00:56Z,2026-09-17T13:44:09Z
24868,2868,pending,159.98,7.99,,,,,,,67.22,2026-07-29T11:58:56Z,2026-09-17T13:44:09Z
24869,3107,confirmed,1164.9,7.99,231,,,,,,54.87,2026-08-12T16:46:57Z,2026-09-17T13:44:09Z
24870,3024,processing,1199.97,7.99,232,,,,,,51.44,2026-07-28T04:09:11Z,2026-09-17T13:44:09Z
24871,2325,routed,779.94,7.99,237,,,,,,88.12,2026-08-26T04:57:36Z,2026-09-17T13:44:09Z
24872,3335,completed,2429.88,7.99,224,,,,,,28.07,2026-07-27T10:28:22Z,2026-09-17T13:44:09Z
24873,3806,completed,374.95,7.99,234,,,,,,87.71,2026-08-01T21:19:30Z,2026-09-17T13:44:09Z
24874,3520,completed,364.97,7.99,244,,,,,,44.18,2026-08-26T03:56:43Z,2026-09-17T13:44:09Z
24875,2847,cancelled,219.97,0,243,,,,,23631,55.18,2026-09-09T16:40:48Z,2026-09-17T13:44:09Z
24876,3809,pending,1369.94,7.99,,,,,,23692,65.94,2026-08-02T02:30:29Z,2026-09-17T13:44:09Z
24877,2682,confirmed,322.93,14.99,237,,,,,,10.85,2026-07-23T00:53:05Z,2026-09-17T13:44:09Z
24878,2865,processing,459.94,7.99,223,,,,,,93.3,2026-08-19T04:42:35Z,2026-09-17T13:44:09Z
24879,3928,routed,146.97,7.99,243,,,,,,91.16,2026-08-09T19:54:59Z,2026-09-17T13:44:09Z
24880,2276,completed,974.9,7.99,227,,,,,,78.81,2026-09-17T11:14:05Z,2026-09-17T13:44:09Z
24881,2971,completed,2089.89,14.99,242,,,,,,11.16,2026-09-14T22:24:09Z,2026-09-17T13:44:09Z
24882,4108,completed,1401.94,7.99,243,,,,,26795,35.78,2026-09-16T23:51:16Z,2026-09-17T13:44:09Z
24883,3578,cancelled,3089.89,14.99,223,,,,,,92.19,2026-09-10T07:31:55Z,2026-09-17T13:44:09Z
24884,3797,pending,539.96,7.99,,,,,,,15.5,2026-08-27T12:52:16Z,2026-09-17T13:44:09Z
24885,3439,confirmed,1148.92,7.99,243,,,,,22567,89.66,2026-07-29T23:38:15Z,2026-09-17T13:44:09Z
24886,3258,processing,744.91,14.99,221,,,,,,69.32,2026-09-13T17:03:46Z,2026-09-17T13:44:09Z
24887,2665,routed,1330.89,7.99,248,,,,,,48.8,2026-07-21T00:19:22Z,2026-09-17T13:44:09Z
24888,3334,completed,314.93,14.99,221,,,,,24054,62.98,2026-08-13T13:34:38Z,2026-09-17T13:44:09Z
24889,3494,completed,863.9,7.99,234,,,,,,76.17,2026-09-13T04:06:37Z,2026-09-17T13:44:09Z
24890,2402,completed,119.99,7.99,227,,,,,23326,48.2,2026-07-26T06:44:10Z,2026-09-17T13:44:09Z
24891,4017,cancelled,199.99,0,240,,,,,,26.28,2026-08-06T11:53:34Z,2026-09-17T13:44:09Z
24892,3952,pending,1054.91,7.99,,,,,,25716,39.78,2026-09-03T06:43:50Z,2026-09-17T13:44:09Z
24893,2391,confirmed,919.96,7.99,232,,,,,24892,92.86,2026-09-02T08:59:55Z,2026-09-17T13:44:09Z
24894,4206,processing,949.95,0,246,,,,,,53.01,2026-08-05T12:07:21Z,2026-09-17T13:44:09Z
24895,2942,routed,699.91,0,235,,,,,,47,2026-08-03T04:19:19Z,2026-09-17T13:44:09Z
24896,2669,completed,6279.88,7.99,222,,,,,,44.23,2026-08-03T23:01:59Z,2026-09-17T13:44:09Z
24897,3380,completed,1426.88,7.99,222,,,,,,25.14,2026-09-04T12:32:12Z,2026-09-17T13:44:09Z
24898,3558,completed,349.99,14.99,232,,,,,,41.78,2026-09-07T19:52:55Z,2026-09-17T13:44:09Z
24899,2763,cancelled,1099.98,0,224,,,,,23434,90.26,2026-08-07T10:33:24Z,2026-09-17T13:44:09Z
24900,4130,pending,3299.97,0,,,,,,,13.65,2026-08-25T01:39:33Z,2026-09-17T13:44:09Z
24901,2778,confirmed,578.9,7.99,242,,,,,,24.52,2026-08-20T12:00:19Z,2026-09-17T13:44:09Z
24902,3800,processing,594.95,7.99,237,,,,,,58.99,2026-08-23T01:20:54Z,2026-09-17T13:44:09Z
24903,4154,routed,497.95,7.99,249,,,,,,69.22,2026-09-03T15:44:43Z,2026-09-17T13:44:09Z
24904,2468,completed,529.95,7.99,245,,,,,,26.34,2026-08-26T02:52:04Z,2026-09-17T13:44:09Z
24905,2496,completed,449.99,7.99,229,,,,,22515,14.47,2026-07-30T15:05:50Z,2026-09-17T13:44:09Z
24906,3725,completed,5024.96,0,225,,,,,22296,72.71,2026-07-19T18:21:34Z,2026-09-17T13:44:09Z
24907,2960,cancelled,689.91,14.99,227,,,,,,26.73,2026-08-21T02:25:53Z,2026-09-17T13:44:09Z
24908,3001,pending,2219.91,7.99,,,,,,,44.67,2026-08-07T20:24:25Z,2026-09-17T13:44:09Z
24909,3319,confirmed,1199.95,0,235,,,,,,27.87,2026-08-20T10:04:42Z,2026-09-17T13:44:09Z
24910,3099,processing,279.99,14.99,238,,,,,24265,64.32,2026-08-16T04:33:58Z,2026-09-17T13:44:09Z
24911,2776,routed,141.96,0,242,,,,,,82.84,2026-08-09T11:34:00Z,2026-09-17T13:44:09Z
24912,3914,completed,979.95,7.99,227,,,,,25779,64.95,2026-08-21T03:27:01Z,2026-09-17T13:44:09Z
24913,3975,completed,739.95,14.99,244,,,,,,80.49,2026-08-27T12:54:18Z,2026-09-17T13:44:09Z
24914,2751,completed,435,7.99,221,,,,,,94.73,2026-08-17T17:19:54Z,2026-09-17T13:44:09Z
24915,2422,cancelled,269.95,0,227,,,,,25122,62.62,2026-07-21T13:08:15Z,2026-09-17T13:44:09Z
24916,4085,pending,409.9,7.99,,,,,,,85.91,2026-08-05T19:02:06Z,2026-09-17T13:44:09Z
24917,4081,confirmed,32.99,0,241,,,,,,38.76,2026-08-09T03:59:46Z,2026-09-17T13:44:09Z
24918,4080,processing,5831.95,0,221,,,,,,40.77,2026-08-12T21:12:57Z,2026-09-17T13:44:09Z
24919,2296,routed,179.99,7.99,222,,,,,22494,86.26,2026-08-21T12:51:10Z,2026-09-17T13:44:09Z
24920,4042,completed,179.99,7.99,246,,,,,,69.92,2026-08-26T23:32:38Z,2026-09-17T13:44:09Z
24921,2902,completed,649.92,0,227,,,,,,92.26,2026-09-04T23:30:25Z,2026-09-17T13:44:09Z
24922,3631,completed,328.98,7.99,233,,,,,,26.98,2026-07-28T12:27:23Z,2026-09-17T13:44:09Z
24923,3251,cancelled,666.93,14.99,244,,,,,,66.14,2026-08-09T14:33:46Z,2026-09-17T13:44:09Z
24924,2396,pending,1034.93,7.99,,,,,,,70.61,2026-07-25T10:06:53Z,2026-09-17T13:44:09Z
24925,2349,confirmed,1304.92,0,235,,,,,,21.78,2026-08-22T07:46:29Z,2026-09-17T13:44:09Z
24926,4079,processing,1514.94,7.99,233,,,,,,69.17,2026-07-28T18:47:58Z,2026-09-17T13:44:09Z
24927,3255,routed,3099.92,0,225,,,,,,51.64,2026-08-14T23:27:27Z,2026-09-17T13:44:09Z
24928,3439,completed,549.97,7.99,234,,,,,,79.01,2026-09-05T19:53:20Z,2026-09-17T13:44:09Z
24929,2675,completed,507.95,0,247,,,,,,29.97,2026-09-12T19:54:05Z,2026-09-17T13:44:09Z
24930,4049,completed,1446.88,7.99,243,,,,,26841,55.08,2026-08-10T09:13:03Z,2026-09-17T13:44:09Z
24931,3211,cancelled,989.87,7.99,232,,,,,,30.11,2026-08-15T01:21:44Z,2026-09-17T13:44:09Z
24932,3261,pending,959.94,14.99,,,,,,,19.11,2026-08-04T15:40:44Z,2026-09-17T13:44:09Z
24933,3424,confirmed,269.98,7.99,228,,,,,,93.59,2026-09-01T15:50:47Z,2026-09-17T13:44:09Z
24934,2834,processing,89.98,7.99,250,,,,,23570,37.62,2026-08-19T03:58:24Z,2026-09-17T13:44:09Z
24935,4103,routed,749.95,7.99,229,,,,,,26.43,2026-08-23T14:29:03Z,2026-09-17T13:44:09Z
24936,3937,completed,111.96,0,240,,,,,,72.36,2026-08-14T00:44:38Z,2026-09-17T13:44:09Z
24937,2784,completed,896.93,0,245,,,,,22825,80.89,2026-07-31T01:21:18Z,2026-09-17T13:44:09Z
24938,2977,completed,1354.96,7.99,227,,,,,,65.84,2026-08-11T08:55:29Z,2026-09-17T13:44:09Z
24939,3691,cancelled,1744.95,7.99,228,,,,,,60.67,2026-08-26T11:13:57Z,2026-09-17T13:44:09Z
24940,3253,pending,919.93,7.99,,,,,,23784,35.33,2026-09-10T18:50:52Z,2026-09-17T13:44:09Z
24941,2701,confirmed,1469.91,7.99,242,,,,,,83.18,2026-08-25T05:20:23Z,2026-09-17T13:44:09Z
24942,2514,processing,339.98,0,246,,,,,,90.96,2026-08-19T06:58:55Z,2026-09-17T13:44:09Z
24943,2633,routed,1039.92,7.99,231,,,,,,45.48,2026-09-01T01:54:11Z,2026-09-17T13:44:09Z
24944,3515,completed,1109.93,14.99,245,,,,,,54.03,2026-09-09T07:44:08Z,2026-09-17T13:44:09Z
24945,3228,completed,2084.97,7.99,223,,,,,,22.32,2026-07-20T19:07:36Z,2026-09-17T13:44:09Z
24946,4177,completed,609.94,7.99,242,,,,,,68.21,2026-08-31T16:43:19Z,2026-09-17T13:44:09Z
24947,2639,cancelled,2729.92,7.99,239,,,,,22514,25.97,2026-08-14T07:24:30Z,2026-09-17T13:44:09Z
24948,2678,pending,1328.95,14.99,,,,,,23893,76.73,2026-08-05T05:25:33Z,2026-09-17T13:44:09Z
24949,3266,confirmed,368.98,7.99,240,,,,,,29.25,2026-07-27T13:21:27Z,2026-09-17T13:44:09Z
24950,2738,processing,327.93,0,226,,,,,,56.52,2026-08-15T23:00:15Z,2026-09-17T13:44:09Z
24951,2884,routed,1164.92,7.99,242,,,,,24200,68.4,2026-08-02T11:57:59Z,2026-09-17T13:44:09Z
24952,2320,completed,2609.87,14.99,232,,,,,22325,11.32,2026-08-26T06:47:33Z,2026-09-17T13:44:09Z
24953,3233,completed,889.94,0,245,,,,,22383,11.53,2026-08-16T12:49:39Z,2026-09-17T13:44:09Z
24954,2471,completed,989.95,7.99,223,,,,,,85.86,2026-08-14T02:08:06Z,2026-09-17T13:44:09Z
24955,3936,cancelled,184.98,7.99,230,,,,,,73.89,2026-08-22T06:22:58Z,2026-09-17T13:44:09Z
24956,3341,pending,39.98,0,,,,,,,32.6,2026-08-12T04:46:39Z,2026-09-17T13:44:09Z
24957,4070,confirmed,334.95,7.99,227,,,,,,65.35,2026-07-29T05:48:02Z,2026-09-17T13:44:09Z
24958,3421,processing,3407.89,7.99,250,,,,,,87.85,2026-08-17T12:27:38Z,2026-09-17T13:44:09Z
24959,3400,routed,724.94,14.99,239,,,,,,92,2026-09-12T23:03:56Z,2026-09-17T13:44:09Z
24960,3212,completed,179.98,7.99,222,,,,,25992,79.01,2026-08-08T00:21:09Z,2026-09-17T13:44:09Z
24961,2555,completed,424.97,14.99,227,,,,,23881,14.73,2026-08-23T11:21:33Z,2026-09-17T13:44:09Z
24962,4163,completed,1167.9,7.99,224,,,,,,79.06,2026-07-25T08:38:47Z,2026-09-17T13:44:09Z
24963,3165,cancelled,239.97,0,232,,,,,,75.48,2026-08-09T00:30:18Z,2026-09-17T13:44:09Z
24964,2705,pending,609.95,7.99,,,,,,,42.98,2026-07-25T17:50:35Z,2026-09-17T13:44:09Z
24965,3950,confirmed,1299.9,14.99,238,,,,,,20.21,2026-08-22T09:48:58Z,2026-09-17T13:44:09Z
24966,2386,processing,1859.94,14.99,224,,,,,23578,11.43,2026-09-04T15:58:30Z,2026-09-17T13:44:09Z
24967,3129,routed,847.95,7.99,242,,,,,26692,32.39,2026-07-21T08:19:15Z,2026-09-17T13:44:09Z
24968,3808,completed,12869.93,0,236,,,,,,71.59,2026-09-07T07:44:36Z,2026-09-17T13:44:09Z
24969,4115,completed,844.94,7.99,241,,,,,,69.83,2026-08-07T22:06:39Z,2026-09-17T13:44:09Z
24970,3892,completed,1299.99,7.99,234,,,,,,26.86,2026-07-28T14:47:32Z,2026-09-17T13:44:09Z
24971,3477,cancelled,414.93,7.99,240,,,,,,44.95,2026-08-16T08:31:33Z,2026-09-17T13:44:09Z
24972,2886,pending,739.96,0,,,,,,,80.17,2026-08-01T06:10:03Z,2026-09-17T13:44:09Z
24973,3997,confirmed,1379.94,7.99,244,,,,,24037,73.77,2026-09-15T12:08:26Z,2026-09-17T13:44:09Z
24974,3639,processing,9979.9,14.99,222,,,,,,32.82,2026-08-25T09:43:16Z,2026-09-17T13:44:09Z
24975,2819,routed,2655.89,14.99,233,,,,,26098,32.1,2026-09-11T13:00:25Z,2026-09-17T13:44:09Z
24976,3382,completed,539.96,7.99,228,,,,,,48.83,2026-09-13T18:17:03Z,2026-09-17T13:44:09Z
24977,3902,completed,2939.93,14.99,221,,,,,25356,58.41,2026-08-25T03:35:28Z,2026-09-17T13:44:09Z
24978,3750,completed,744.95,0,224,,,,,24704,36.32,2026-09-14T23:04:49Z,2026-09-17T13:44:09Z
24979,3582,cancelled,209.97,7.99,229,,,,,,40.58,2026-09-14T13:11:47Z,2026-09-17T13:44:09Z
24980,4090,pending,1084.89,14.99,,,,,,,36.61,2026-07-20T07:10:41Z,2026-09-17T13:44:09Z
24981,3643,confirmed,27.99,7.99,226,,,,,,84.34,2026-08-20T23:19:01Z,2026-09-17T13:44:09Z
24982,2359,processing,5994.91,0,245,,,,,,91.5,2026-08-22T16:31:00Z,2026-09-17T13:44:09Z
24983,3446,routed,519.98,7.99,240,,,,,,91.78,2026-08-04T09:25:29Z,2026-09-17T13:44:09Z
24984,3754,completed,414.98,14.99,236,,,,,,80.07,2026-08-01T07:50:18Z,2026-09-17T13:44:09Z
24985,3335,completed,49.99,0,250,,,,,,55.95,2026-09-05T12:04:51Z,2026-09-17T13:44:09Z
24986,3701,completed,1114.96,14.99,236,,,,,,49.32,2026-09-01T02:29:50Z,2026-09-17T13:44:09Z
24987,2338,cancelled,989.95,0,237,,,,,22933,29.23,2026-08-20T15:13:35Z,2026-09-17T13:44:09Z
24988,2747,pending,789.89,7.99,,,,,,,46.03,2026-07-25T07:52:32Z,2026-09-17T13:44:09Z
24989,3419,confirmed,1258.92,14.99,228,,,,,,25.87,2026-09-05T05:17:56Z,2026-09-17T13:44:09Z
24990,3163,processing,1694.92,7.99,246,,,,,23988,51.89,2026-08-07T14:05:13Z,2026-09-17T13:44:09Z
24991,2351,routed,119.99,7.99,234,,,,,,68.3,2026-08-20T10:06:42Z,2026-09-17T13:44:09Z
24992,3444,completed,1079.91,0,234,,,,,26450,93.66,2026-07-29T03:52:36Z,2026-09-17T13:44:09Z
24993,2759,completed,74.97,0,240,,,,,23658,33.02,2026-08-18T13:47:36Z,2026-09-17T13:44:09Z
24994,2745,completed,1824.89,7.99,228,,,,,,92.83,2026-08-12T00:41:47Z,2026-09-17T13:44:09Z
24995,4019,cancelled,2784.93,14.99,249,,,,,22804,78.46,2026-08-08T00:51:04Z,2026-09-17T13:44:09Z
24996,3717,pending,803.91,0,,,,,,,62.56,2026-09-15T12:58:45Z,2026-09-17T13:44:09Z
24997,3973,confirmed,388.94,0,227,,,,,,42.22,2026-07-24T12:41:46Z,2026-09-17T13:44:09Z
24998,2707,processing,299.95,7.99,249,,,,,,69.79,2026-07-19T15:02:25Z,2026-09-17T13:44:09Z
24999,4124,routed,1101.93,7.99,243,,,,,,66.94,2026-07-25T14:46:19Z,2026-09-17T13:44:09Z
25000,2766,completed,6449.89,0,234,,,,,22660,54.38,2026-08-22T21:14:41Z,2026-09-17T13:44:09Z
25001,2822,completed,218.98,7.99,225,,,,,,68.14,2026-08-21T12:47:00Z,2026-09-17T13:44:09Z
25002,2408,completed,1139.96,7.99,222,,,,,27133,90.47,2026-08-17T09:39:21Z,2026-09-17T13:44:09Z
25003,2750,cancelled,2299.93,7.99,244,,,,,26253,64.69,2026-08-28T17:04:32Z,2026-09-17T13:44:09Z
25004,3952,pending,719.94,14.99,,,,,,,28.44,2026-09-15T07:12:07Z,2026-09-17T13:44:09Z
25005,2586,confirmed,99.97,7.99,230,,,,,24149,22.21,2026-08-31T22:15:15Z,2026-09-17T13:44:09Z
25006,3033,processing,319.96,7.99,228,,,,,,71.14,2026-07-24T02:48:24Z,2026-09-17T13:44:09Z
25007,3797,routed,4399.96,0,243,,,,,,91.87,2026-07-22T06:43:17Z,2026-09-17T13:44:09Z
25008,3548,completed,789.92,14.99,222,,,,,,71.01,2026-09-08T06:32:18Z,2026-09-17T13:44:09Z
25009,2395,completed,799.93,7.99,223,,,,,,26.24,2026-09-07T07:33:20Z,2026-09-17T13:44:09Z
25010,2587,completed,1194.91,7.99,240,,,,,,32.42,2026-07-28T13:15:21Z,2026-09-17T13:44:09Z
25011,3914,cancelled,44.99,7.99,240,,,,,,16.88,2026-07-21T16:15:12Z,2026-09-17T13:44:09Z
25012,2361,pending,3649.92,7.99,,,,,,,28.92,2026-07-25T19:08:15Z,2026-09-17T13:44:09Z
25013,3750,confirmed,1764.92,7.99,242,,,,,,51.53,2026-08-28T15:13:49Z,2026-09-17T13:44:09Z
25014,4062,processing,217.96,0,242,,,,,,91.75,2026-08-11T17:09:52Z,2026-09-17T13:44:09Z
25015,3252,routed,599.93,7.99,221,,,,,,22.62,2026-08-10T11:30:41Z,2026-09-17T13:44:09Z
25016,3430,completed,1098.91,0,226,,,,,,23.22,2026-07-22T15:52:34Z,2026-09-17T13:44:09Z
25017,3303,completed,5639.87,0,227,,,,,,44.37,2026-08-15T06:52:51Z,2026-09-17T13:44:09Z
25018,2896,completed,1324.89,0,227,,,,,,12.92,2026-07-27T15:02:57Z,2026-09-17T13:44:09Z
25019,2527,cancelled,1067.91,7.99,243,,,,,24626,94.3,2026-07-21T17:50:33Z,2026-09-17T13:44:09Z
25020,3086,pending,929.97,14.99,,,,,,,23.2,2026-08-10T21:15:40Z,2026-09-17T13:44:09Z
25021,2682,confirmed,2094.9,7.99,233,,,,,,59.56,2026-09-12T18:52:43Z,2026-09-17T13:44:09Z
25022,3352,processing,179.97,7.99,225,,,,,25987,36.21,2026-08-16T10:48:51Z,2026-09-17T13:44:09Z
25023,2329,routed,1123.9,7.99,246,,,,,,53.17,2026-08-23T12:56:16Z,2026-09-17T13:44:09Z
25024,3663,completed,629.92,0,234,,,,,23433,87.88,2026-09-08T09:47:49Z,2026-09-17T13:44:09Z
25025,4003,completed,512.91,14.99,225,,,,,25181,82.47,2026-07-20T21:13:26Z,2026-09-17T13:44:09Z
