signal_part_mention_id,production_signal_id,manufactured_part_id,confidence_score,mention_type,created_at
3225,4639,27,0.862,inferred,2026-06-29T21:44:57Z
3226,4640,27,0.863,direct,2026-06-29T21:44:57Z
3227,4641,29,0.78,semantic,2026-06-29T21:44:57Z
3228,4642,21,0.803,hashtag,2026-06-29T21:44:57Z
3229,4643,19,0.845,visual,2026-06-29T21:44:57Z
3230,4644,22,0.773,inferred,2026-06-29T21:44:57Z
3231,4646,5,0.943,semantic,2026-06-29T21:44:57Z
3232,4647,29,0.886,hashtag,2026-06-29T21:44:57Z
3233,4648,22,0.959,visual,2026-06-29T21:44:57Z
3234,4649,30,0.986,inferred,2026-06-29T21:44:57Z
3235,4650,14,0.813,direct,2026-06-29T21:44:57Z
3236,4651,12,0.989,semantic,2026-06-29T21:44:57Z
3237,4652,25,0.986,hashtag,2026-06-29T21:44:57Z
3238,4653,26,0.708,visual,2026-06-29T21:44:57Z
3239,4654,8,0.919,inferred,2026-06-29T21:44:57Z
3240,4655,31,0.738,direct,2026-06-29T21:44:57Z
3241,4656,13,0.716,semantic,2026-06-29T21:44:57Z
3242,4657,30,0.951,hashtag,2026-06-29T21:44:57Z
3243,4660,5,0.812,direct,2026-06-29T21:44:57Z
3244,4661,20,0.757,semantic,2026-06-29T21:44:57Z
3245,4663,9,0.761,visual,2026-06-29T21:44:57Z
3246,4664,6,0.977,inferred,2026-06-29T21:44:57Z
3247,4665,8,0.904,direct,2026-06-29T21:44:57Z
3248,4667,7,0.734,hashtag,2026-06-29T21:44:57Z
3249,4668,11,0.886,visual,2026-06-29T21:44:57Z
3250,4669,11,0.731,inferred,2026-06-29T21:44:57Z
3251,4673,10,1,visual,2026-06-29T21:44:57Z
3252,4674,16,0.887,inferred,2026-06-29T21:44:57Z
3253,4675,3,0.932,direct,2026-06-29T21:44:57Z
3254,4676,10,0.997,semantic,2026-06-29T21:44:57Z
3255,4677,25,0.896,hashtag,2026-06-29T21:44:57Z
3256,4679,28,0.884,inferred,2026-06-29T21:44:57Z
3257,4682,1,0.98,hashtag,2026-06-29T21:44:57Z
3258,4683,7,0.825,visual,2026-06-29T21:44:57Z
3259,4684,19,0.97,inferred,2026-06-29T21:44:57Z
3260,4686,14,0.784,semantic,2026-06-29T21:44:57Z
3261,4687,10,0.864,hashtag,2026-06-29T21:44:57Z
3262,4688,30,0.72,visual,2026-06-29T21:44:57Z
3263,4690,19,0.984,direct,2026-06-29T21:44:57Z
3264,4691,24,0.87,semantic,2026-06-29T21:44:57Z
3265,4695,8,0.924,direct,2026-06-29T21:44:57Z
3266,4696,1,0.723,semantic,2026-06-29T21:44:57Z
3267,4697,8,0.75,hashtag,2026-06-29T21:44:57Z
3268,4698,22,0.926,visual,2026-06-29T21:44:57Z
3269,4699,8,0.78,inferred,2026-06-29T21:44:57Z
3270,4700,11,0.712,direct,2026-06-29T21:44:57Z
3271,4701,15,0.861,semantic,2026-06-29T21:44:57Z
3272,4702,28,0.825,hashtag,2026-06-29T21:44:57Z
3273,4703,10,0.77,visual,2026-06-29T21:44:57Z
3274,4704,19,0.966,inferred,2026-06-29T21:44:57Z
3275,4707,22,0.91,hashtag,2026-06-29T21:44:57Z
3276,4708,3,0.795,visual,2026-06-29T21:44:57Z
3277,4709,26,0.74,inferred,2026-06-29T21:44:57Z
3278,4713,12,0.873,visual,2026-06-29T21:44:57Z
3279,4715,14,0.77,direct,2026-06-29T21:44:57Z
3280,4716,4,0.727,semantic,2026-06-29T21:44:57Z
3281,4717,13,0.942,hashtag,2026-06-29T21:44:57Z
3282,4720,22,0.931,direct,2026-06-29T21:44:57Z
3283,4721,22,0.945,semantic,2026-06-29T21:44:57Z
3284,4724,22,0.846,inferred,2026-06-29T21:44:57Z
3285,4727,9,0.83,hashtag,2026-06-29T21:44:57Z
3286,4728,20,0.835,visual,2026-06-29T21:44:57Z
3287,4730,12,0.864,direct,2026-06-29T21:44:57Z
3288,4732,31,0.873,hashtag,2026-06-29T21:44:57Z
3289,4733,19,0.866,visual,2026-06-29T21:44:57Z
3290,4734,10,0.858,inferred,2026-06-29T21:44:57Z
3291,4735,19,0.993,direct,2026-06-29T21:44:57Z
3292,4736,21,0.915,semantic,2026-06-29T21:44:57Z
3293,4738,28,0.798,visual,2026-06-29T21:44:57Z
3294,4739,13,0.7,inferred,2026-06-29T21:44:57Z
3295,4740,19,0.851,direct,2026-06-29T21:44:57Z
3296,4741,3,0.985,semantic,2026-06-29T21:44:57Z
3297,4742,30,0.879,hashtag,2026-06-29T21:44:57Z
3298,4743,14,0.926,visual,2026-06-29T21:44:57Z
3299,4744,23,0.805,inferred,2026-06-29T21:44:57Z
3300,4745,26,0.959,direct,2026-06-29T21:44:57Z
3301,4746,29,0.974,semantic,2026-06-29T21:44:57Z
3302,4747,3,0.814,hashtag,2026-06-29T21:44:57Z
3303,4748,28,0.702,visual,2026-06-29T21:44:57Z
3304,4749,5,0.785,inferred,2026-06-29T21:44:57Z
3305,4752,20,0.86,hashtag,2026-06-29T21:44:57Z
3306,4754,27,0.992,inferred,2026-06-29T21:44:57Z
3307,4755,3,0.842,direct,2026-06-29T21:44:57Z
3308,4756,19,0.897,semantic,2026-06-29T21:44:57Z
3309,4757,3,0.97,hashtag,2026-06-29T21:44:57Z
3310,4758,22,0.81,visual,2026-06-29T21:44:57Z
3311,4759,22,0.941,inferred,2026-06-29T21:44:57Z
3312,4760,26,0.715,direct,2026-06-29T21:44:57Z
3313,4761,19,0.999,semantic,2026-06-29T21:44:57Z
3314,4762,10,0.774,hashtag,2026-06-29T21:44:57Z
3315,4763,7,0.954,visual,2026-06-29T21:44:57Z
3316,4766,15,0.896,semantic,2026-06-29T21:44:57Z
3317,4767,8,0.958,hashtag,2026-06-29T21:44:57Z
3318,4769,22,0.874,inferred,2026-06-29T21:44:57Z
3319,4770,15,0.978,direct,2026-06-29T21:44:57Z
3320,4771,30,0.833,semantic,2026-06-29T21:44:57Z
3321,4772,18,0.992,hashtag,2026-06-29T21:44:57Z
3322,4774,5,0.993,inferred,2026-06-29T21:44:57Z
3323,4775,29,0.827,direct,2026-06-29T21:44:57Z
3324,4778,12,0.97,visual,2026-06-29T21:44:57Z
3325,4779,29,0.938,inferred,2026-06-29T21:44:57Z
3326,4781,14,0.719,semantic,2026-06-29T21:44:57Z
3327,4782,31,0.899,hashtag,2026-06-29T21:44:57Z
3328,4783,23,0.731,visual,2026-06-29T21:44:57Z
3329,4785,26,0.818,direct,2026-06-29T21:44:57Z
3330,4787,11,0.877,hashtag,2026-06-29T21:44:57Z
3331,4789,24,0.958,inferred,2026-06-29T21:44:57Z
3332,4792,2,0.936,hashtag,2026-06-29T21:44:57Z
3333,4794,29,0.894,inferred,2026-06-29T21:44:57Z
3334,4795,14,0.832,direct,2026-06-29T21:44:57Z
3335,4797,16,0.742,hashtag,2026-06-29T21:44:57Z
3336,4799,19,0.979,inferred,2026-06-29T21:44:57Z
3337,4800,22,0.826,direct,2026-06-29T21:44:57Z
3338,4801,23,0.726,semantic,2026-06-29T21:44:57Z
3339,4802,26,0.818,hashtag,2026-06-29T21:44:57Z
3340,4803,9,0.933,visual,2026-06-29T21:44:57Z
3341,4804,11,0.915,inferred,2026-06-29T21:44:57Z
3342,4805,7,0.796,direct,2026-06-29T21:44:57Z
3343,4807,4,0.911,hashtag,2026-06-29T21:44:57Z
3344,4808,24,0.919,visual,2026-06-29T21:44:57Z
3345,4809,21,0.914,inferred,2026-06-29T21:44:57Z
3346,4810,23,0.729,direct,2026-06-29T21:44:57Z
3347,4811,31,0.809,semantic,2026-06-29T21:44:57Z
3348,4812,16,0.856,hashtag,2026-06-29T21:44:57Z
3349,4813,31,0.996,visual,2026-06-29T21:44:57Z
3350,4814,10,0.848,inferred,2026-06-29T21:44:57Z
3351,4815,1,0.827,direct,2026-06-29T21:44:57Z
3352,4816,31,0.982,semantic,2026-06-29T21:44:57Z
3353,4817,29,0.797,hashtag,2026-06-29T21:44:57Z
3354,4819,17,0.718,inferred,2026-06-29T21:44:57Z
3355,4820,6,0.778,direct,2026-06-29T21:44:57Z
3356,4823,21,0.743,visual,2026-06-29T21:44:57Z
3357,4826,6,0.954,semantic,2026-06-29T21:44:57Z
3358,4827,24,0.74,hashtag,2026-06-29T21:44:57Z
3359,4829,26,0.829,inferred,2026-06-29T21:44:57Z
3360,4830,9,0.805,direct,2026-06-29T21:44:57Z
3361,4831,28,0.928,semantic,2026-06-29T21:44:57Z
3362,4833,14,0.752,visual,2026-06-29T21:44:57Z
3363,4835,27,0.886,direct,2026-06-29T21:44:57Z
3364,4837,14,0.767,hashtag,2026-06-29T21:44:57Z
3365,4838,19,0.855,visual,2026-06-29T21:44:57Z
3366,4839,23,0.898,inferred,2026-06-29T21:44:57Z
3367,4842,14,0.921,hashtag,2026-06-29T21:44:57Z
3368,4844,3,0.769,inferred,2026-06-29T21:44:57Z
3369,4845,2,0.852,direct,2026-06-29T21:44:57Z
3370,4846,20,0.782,semantic,2026-06-29T21:44:57Z
3371,4848,12,0.733,visual,2026-06-29T21:44:57Z
3372,4849,30,0.926,inferred,2026-06-29T21:44:57Z
3373,4851,8,0.709,semantic,2026-06-29T21:44:57Z
3374,4853,28,0.904,visual,2026-06-29T21:44:57Z
3375,4854,10,0.755,inferred,2026-06-29T21:44:57Z
3376,4855,6,0.919,direct,2026-06-29T21:44:57Z
3377,4856,28,0.78,semantic,2026-06-29T21:44:57Z
3378,4859,26,0.88,inferred,2026-06-29T21:44:57Z
3379,4860,15,0.856,direct,2026-06-29T21:44:57Z
3380,4861,30,0.771,semantic,2026-06-29T21:44:57Z
3381,4862,13,0.85,hashtag,2026-06-29T21:44:57Z
3382,4863,27,0.853,visual,2026-06-29T21:44:57Z
3383,4864,8,0.899,inferred,2026-06-29T21:44:57Z
3384,4865,12,0.997,direct,2026-06-29T21:44:57Z
3385,4868,22,0.92,visual,2026-06-29T21:44:57Z
3386,4869,28,0.969,inferred,2026-06-29T21:44:57Z
3387,4870,9,0.798,direct,2026-06-29T21:44:57Z
3388,4871,19,0.922,semantic,2026-06-29T21:44:57Z
3389,4872,21,0.897,hashtag,2026-06-29T21:44:57Z
3390,4874,28,0.717,inferred,2026-06-29T21:44:57Z
3391,4877,9,0.73,hashtag,2026-06-29T21:44:57Z
3392,4878,18,0.967,visual,2026-06-29T21:44:57Z
3393,4880,27,0.93,direct,2026-06-29T21:44:57Z
3394,4881,12,0.809,semantic,2026-06-29T21:44:57Z
3395,4882,21,0.733,hashtag,2026-06-29T21:44:57Z
3396,4883,31,0.988,visual,2026-06-29T21:44:57Z
3397,4885,19,0.964,direct,2026-06-29T21:44:57Z
3398,4886,18,0.876,semantic,2026-06-29T21:44:57Z
3399,4887,15,0.816,hashtag,2026-06-29T21:44:57Z
3400,4888,29,0.758,visual,2026-06-29T21:44:57Z
3401,4891,30,0.978,semantic,2026-06-29T21:44:57Z
3402,4892,8,0.733,hashtag,2026-06-29T21:44:57Z
3403,4893,18,0.822,visual,2026-06-29T21:44:57Z
3404,4894,30,0.966,inferred,2026-06-29T21:44:57Z
3405,4896,11,0.708,semantic,2026-06-29T21:44:57Z
3406,4897,16,0.813,hashtag,2026-06-29T21:44:57Z
3407,4898,26,0.705,visual,2026-06-29T21:44:57Z
3408,4899,16,0.711,inferred,2026-06-29T21:44:57Z
3409,4900,22,0.96,direct,2026-06-29T21:44:57Z
3410,4902,21,0.832,hashtag,2026-06-29T21:44:57Z
3411,4903,14,0.743,visual,2026-06-29T21:44:57Z
3412,4904,18,0.912,inferred,2026-06-29T21:44:57Z
3413,4906,21,0.874,semantic,2026-06-29T21:44:57Z
3414,4907,2,0.777,hashtag,2026-06-29T21:44:57Z
3415,4908,29,0.955,visual,2026-06-29T21:44:57Z
3416,4910,14,0.803,direct,2026-06-29T21:44:57Z
3417,4911,2,0.805,semantic,2026-06-29T21:44:57Z
3418,4912,20,0.716,hashtag,2026-06-29T21:44:57Z
3419,4913,8,0.864,visual,2026-06-29T21:44:57Z
3420,4914,31,0.931,inferred,2026-06-29T21:44:57Z
3421,4916,3,0.757,semantic,2026-06-29T21:44:57Z
3422,4917,24,0.876,hashtag,2026-06-29T21:44:57Z
3423,4918,4,0.805,visual,2026-06-29T21:44:57Z
3424,4921,28,0.931,semantic,2026-06-29T21:44:57Z
3425,4922,23,0.758,hashtag,2026-06-29T21:44:57Z
3426,4923,17,0.71,visual,2026-06-29T21:44:57Z
3427,4926,16,0.926,semantic,2026-06-29T21:44:57Z
3428,4928,26,0.865,visual,2026-06-29T21:44:57Z
3429,4929,11,0.836,inferred,2026-06-29T21:44:57Z
3430,4930,3,0.76,direct,2026-06-29T21:44:57Z
3431,4932,23,0.919,hashtag,2026-06-29T21:44:57Z
3432,4934,14,0.855,inferred,2026-06-29T21:44:57Z
3433,4935,14,0.943,direct,2026-06-29T21:44:57Z
3434,4936,19,0.968,semantic,2026-06-29T21:44:57Z
3435,4937,25,0.946,hashtag,2026-06-29T21:44:57Z
3436,4938,20,0.782,visual,2026-06-29T21:44:57Z
3437,4940,19,0.904,direct,2026-06-29T21:44:57Z
3438,4941,19,0.855,semantic,2026-06-29T21:44:57Z
3439,4942,17,0.856,hashtag,2026-06-29T21:44:57Z
3440,4945,18,0.972,direct,2026-06-29T21:44:57Z
3441,4946,31,0.856,semantic,2026-06-29T21:44:57Z
3442,4947,19,0.822,hashtag,2026-06-29T21:44:57Z
3443,4948,8,0.827,visual,2026-06-29T21:44:57Z
3444,4949,8,0.816,inferred,2026-06-29T21:44:57Z
3445,4951,10,0.871,semantic,2026-06-29T21:44:57Z
3446,4953,6,0.979,visual,2026-06-29T21:44:57Z
3447,4955,11,0.749,direct,2026-06-29T21:44:57Z
3448,4957,29,0.853,hashtag,2026-06-29T21:44:57Z
3449,4958,10,0.807,visual,2026-06-29T21:44:57Z
3450,4959,5,0.833,inferred,2026-06-29T21:44:57Z
3451,4960,6,0.995,direct,2026-06-29T21:44:57Z
3452,4961,30,0.938,semantic,2026-06-29T21:44:57Z
3453,4962,5,0.869,hashtag,2026-06-29T21:44:57Z
3454,4963,15,0.936,visual,2026-06-29T21:44:57Z
3455,4964,18,0.877,inferred,2026-06-29T21:44:57Z
3456,4965,15,0.75,direct,2026-06-29T21:44:57Z
3457,4966,13,0.874,semantic,2026-06-29T21:44:57Z
3458,4967,25,0.77,hashtag,2026-06-29T21:44:57Z
3459,4968,6,0.769,visual,2026-06-29T21:44:57Z
3460,4969,1,0.902,inferred,2026-06-29T21:44:57Z
3461,4970,10,0.919,direct,2026-06-29T21:44:57Z
3462,4971,13,0.992,semantic,2026-06-29T21:44:57Z
3463,4972,2,0.902,hashtag,2026-06-29T21:44:57Z
3464,4975,23,0.758,direct,2026-06-29T21:44:57Z
3465,4976,31,0.711,semantic,2026-06-29T21:44:57Z
3466,4977,26,0.774,hashtag,2026-06-29T21:44:57Z
3467,4981,10,0.974,semantic,2026-06-29T21:44:57Z
3468,4982,11,0.891,hashtag,2026-06-29T21:44:57Z
3469,4983,15,0.745,visual,2026-06-29T21:44:57Z
3470,4984,12,0.799,inferred,2026-06-29T21:44:57Z
3471,4985,17,0.782,direct,2026-06-29T21:44:57Z
3472,4986,24,0.903,semantic,2026-06-29T21:44:57Z
3473,4987,5,0.915,hashtag,2026-06-29T21:44:57Z
3474,4990,20,0.876,direct,2026-06-29T21:44:57Z
3475,4991,19,0.805,semantic,2026-06-29T21:44:57Z
3476,4992,14,0.719,hashtag,2026-06-29T21:44:57Z
3477,4993,18,0.892,visual,2026-06-29T21:44:57Z
3478,4994,29,0.881,inferred,2026-06-29T21:44:57Z
3479,4996,4,0.874,semantic,2026-06-29T21:44:57Z
3480,4998,19,0.846,visual,2026-06-29T21:44:57Z
3481,4999,16,0.972,inferred,2026-06-29T21:44:57Z
3482,5000,6,0.795,direct,2026-06-29T21:44:57Z
