work_order_line_id,work_order_id,manufactured_part_id,requested_units,planned_unit_value,assigned_plant_id
7796,2600,19,1,74,2
7797,2600,27,3,720,2
7798,2600,7,2,1460,2
7799,2601,27,2,720,9
7800,2602,16,2,5200,9
7801,2602,10,1,275,9
7802,2602,8,2,210,9
7803,2602,11,2,520,9
7804,2603,3,2,740,11
7805,2603,10,2,275,11
7806,2603,10,2,275,11
7807,2604,23,1,98,8
7808,2604,23,1,98,8
7809,2605,21,1,110,
7810,2605,1,3,1280,
7811,2605,24,2,260,
7812,2606,22,3,132,2
7813,2606,1,3,1280,2
7814,2606,2,1,18400,2
7815,2607,4,3,92,8
7816,2607,8,1,210,8
7817,2608,3,3,740,7
7818,2608,22,2,132,7
7819,2608,28,3,390,7
7820,2609,10,3,275,6
7821,2609,10,3,275,6
7822,2609,4,3,92,6
7823,2609,22,3,132,6
7824,2609,21,1,110,6
7825,2610,27,2,720,6
7826,2611,8,3,210,9
7827,2611,16,3,5200,9
7828,2611,13,1,980,9
7829,2612,2,3,18400,6
7830,2613,25,2,475,
7831,2613,23,1,98,
7832,2613,3,1,740,
7833,2614,20,3,620,2
7834,2614,28,2,390,2
7835,2614,27,2,720,2
7836,2615,11,3,520,3
7837,2615,30,3,46,3
7838,2615,14,1,1250,3
7839,2616,18,3,430,12
7840,2616,21,3,110,12
7841,2616,30,3,46,12
7842,2616,27,2,720,12
7843,2616,22,1,132,12
7844,2617,23,2,98,12
7845,2617,20,1,620,12
7846,2617,26,1,340,12
7847,2617,18,3,430,12
7848,2618,8,2,210,9
7849,2618,17,1,8900,9
7850,2618,18,3,430,9
7851,2618,5,1,680,9
7852,2618,7,2,1460,9
7853,2619,8,3,210,7
7854,2619,25,1,475,7
7855,2619,1,1,1280,7
7856,2619,11,2,520,7
7857,2620,8,2,210,7
7858,2621,24,2,260,
7859,2621,28,1,390,
7860,2621,9,2,390,
7861,2621,5,2,680,
7862,2622,15,2,360,3
7863,2622,12,1,185,3
7864,2622,31,1,88,3
7865,2622,7,3,1460,3
7866,2623,29,2,580,2
7867,2623,2,2,18400,2
7868,2623,30,1,46,2
7869,2623,7,2,1460,2
7870,2624,28,3,390,11
7871,2624,31,3,88,11
7872,2624,11,2,520,11
7873,2624,13,1,980,11
7874,2625,5,2,680,7
7875,2625,14,3,1250,7
7876,2625,21,1,110,7
7877,2626,10,3,275,2
7878,2626,30,3,46,2
7879,2627,13,3,980,2
7880,2627,23,3,98,2
7881,2627,18,3,430,2
7882,2627,5,3,680,2
7883,2628,11,3,520,3
7884,2628,20,3,620,3
7885,2628,7,3,1460,3
7886,2628,25,3,475,3
7887,2629,23,2,98,
7888,2629,24,2,260,
7889,2629,10,3,275,
7890,2629,23,1,98,
7891,2629,14,2,1250,
7892,2630,9,2,390,3
7893,2630,27,2,720,3
7894,2630,20,2,620,3
7895,2630,28,3,390,3
7896,2631,15,2,360,3
7897,2631,5,2,680,3
7898,2631,7,3,1460,3
7899,2631,15,1,360,3
7900,2631,28,2,390,3
7901,2632,17,3,8900,10
7902,2632,5,2,680,10
7903,2632,14,3,1250,10
7904,2632,9,2,390,10
7905,2633,26,2,340,2
7906,2633,26,1,340,2
7907,2633,2,1,18400,2
7908,2634,9,2,390,3
7909,2634,24,1,260,3
7910,2634,4,2,92,3
7911,2635,30,1,46,11
7912,2635,6,3,145,11
7913,2635,8,2,210,11
7914,2636,15,1,360,4
7915,2636,30,1,46,4
7916,2636,11,1,520,4
7917,2636,22,3,132,4
7918,2636,27,1,720,4
7919,2637,15,2,360,
7920,2637,11,1,520,
7921,2638,13,2,980,9
7922,2639,1,3,1280,8
7923,2640,18,2,430,5
7924,2640,29,3,580,5
7925,2640,2,3,18400,5
7926,2640,25,3,475,5
7927,2641,4,3,92,12
7928,2641,10,3,275,12
7929,2641,13,1,980,12
7930,2641,21,2,110,12
7931,2642,31,3,88,1
7932,2642,30,2,46,1
7933,2643,3,3,740,7
7934,2643,8,2,210,7
7935,2643,27,3,720,7
7936,2643,30,3,46,7
7937,2644,17,3,8900,1
7938,2645,20,3,620,
7939,2645,19,1,74,
7940,2646,22,1,132,7
7941,2646,15,2,360,7
7942,2646,6,3,145,7
7943,2646,27,1,720,7
7944,2646,15,1,360,7
7945,2647,14,2,1250,4
7946,2647,15,3,360,4
7947,2648,4,2,92,10
7948,2648,17,3,8900,10
7949,2648,2,3,18400,10
7950,2648,20,1,620,10
7951,2648,24,1,260,10
7952,2649,4,3,92,10
7953,2650,3,1,740,9
7954,2650,4,2,92,9
7955,2650,26,3,340,9
7956,2650,19,3,74,9
7957,2650,31,2,88,9
7958,2651,28,2,390,6
7959,2651,27,1,720,6
7960,2652,17,1,8900,9
7961,2653,22,1,132,
7962,2654,7,1,1460,5
7963,2654,16,2,5200,5
7964,2654,9,3,390,5
7965,2654,26,1,340,5
7966,2655,1,1,1280,8
7967,2655,21,2,110,8
7968,2655,3,3,740,8
7969,2655,18,2,430,8
7970,2656,17,3,8900,10
7971,2656,23,3,98,10
7972,2656,24,1,260,10
7973,2656,1,1,1280,10
7974,2656,26,2,340,10
7975,2657,6,1,145,4
7976,2658,16,1,5200,5
7977,2658,13,2,980,5
7978,2658,1,2,1280,5
7979,2658,26,2,340,5
7980,2658,30,1,46,5
7981,2659,19,2,74,3
7982,2659,31,3,88,3
7983,2659,4,3,92,3
7984,2660,15,1,360,3
7985,2660,2,3,18400,3
7986,2660,28,2,390,3
7987,2661,6,2,145,
7988,2661,16,1,5200,
7989,2662,30,1,46,4
7990,2662,3,2,740,4
7991,2663,1,2,1280,10
7992,2663,16,3,5200,10
7993,2663,29,2,580,10
7994,2663,28,3,390,10
7995,2664,26,3,340,6
7996,2664,5,1,680,6
7997,2664,27,2,720,6
7998,2665,30,2,46,7
7999,2665,6,1,145,7
8000,2665,25,1,475,7
8001,2665,5,3,680,7
8002,2665,31,3,88,7
8003,2666,22,3,132,12
8004,2667,4,3,92,3
8005,2667,10,2,275,3
8006,2667,26,3,340,3
8007,2667,17,2,8900,3
8008,2667,18,1,430,3
8009,2668,8,2,210,1
8010,2668,15,3,360,1
8011,2669,29,2,580,
8012,2670,5,2,680,4
8013,2670,12,3,185,4
8014,2670,19,1,74,4
8015,2670,22,3,132,4
8016,2670,14,1,1250,4
8017,2671,22,3,132,3
8018,2671,12,2,185,3
8019,2671,4,3,92,3
8020,2671,1,2,1280,3
8021,2672,24,3,260,10
8022,2673,5,2,680,8
8023,2673,13,1,980,8
8024,2673,2,2,18400,8
8025,2674,25,2,475,1
8026,2675,4,2,92,5
8027,2675,27,3,720,5
8028,2675,5,3,680,5
8029,2675,14,1,1250,5
8030,2675,12,2,185,5
8031,2676,6,3,145,7
8032,2676,3,1,740,7
8033,2676,19,3,74,7
8034,2676,22,1,132,7
8035,2677,25,2,475,
8036,2677,22,2,132,
8037,2678,19,1,74,3
8038,2679,18,2,430,9
8039,2679,7,3,1460,9
8040,2680,6,3,145,11
8041,2681,3,1,740,9
8042,2682,26,1,340,5
8043,2682,11,3,520,5
8044,2682,6,2,145,5
8045,2683,9,3,390,11
8046,2683,11,1,520,11
8047,2683,20,1,620,11
8048,2683,14,2,1250,11
8049,2683,15,3,360,11
8050,2684,1,1,1280,1
8051,2685,9,1,390,
8052,2685,23,3,98,
8053,2685,17,2,8900,
8054,2685,28,2,390,
8055,2685,22,1,132,
8056,2686,6,3,145,11
8057,2686,14,3,1250,11
8058,2687,1,3,1280,11
8059,2688,19,1,74,12
8060,2688,16,3,5200,12
8061,2688,13,3,980,12
8062,2689,17,1,8900,5
8063,2689,19,1,74,5
8064,2690,4,2,92,1
8065,2690,2,3,18400,1
8066,2691,13,3,980,4
8067,2691,3,1,740,4
8068,2692,24,1,260,5
8069,2693,28,2,390,
8070,2693,10,1,275,
8071,2693,19,3,74,
8072,2693,9,2,390,
8073,2693,2,3,18400,
8074,2694,5,1,680,4
8075,2694,9,1,390,4
8076,2694,8,1,210,4
8077,2694,9,3,390,4
8078,2695,2,2,18400,2
8079,2695,16,2,5200,2
8080,2695,25,1,475,2
8081,2695,8,3,210,2
8082,2695,3,3,740,2
8083,2696,1,3,1280,11
8084,2696,5,2,680,11
8085,2696,6,1,145,11
8086,2697,18,1,430,2
8087,2697,11,3,520,2
8088,2697,8,1,210,2
8089,2697,10,2,275,2
8090,2698,2,2,18400,9
8091,2699,4,1,92,5
8092,2699,14,2,1250,5
8093,2699,19,1,74,5
8094,2700,3,3,740,4
8095,2700,24,2,260,4
8096,2701,20,2,620,
8097,2702,13,2,980,10
8098,2702,20,2,620,10
8099,2702,19,3,74,10
8100,2702,13,3,980,10
8101,2703,19,1,74,1
8102,2703,11,1,520,1
8103,2704,10,2,275,3
8104,2704,11,2,520,3
8105,2705,20,3,620,3
8106,2705,3,1,740,3
8107,2706,11,3,520,2
8108,2707,24,1,260,6
8109,2707,31,3,88,6
8110,2707,20,1,620,6
8111,2707,3,3,740,6
8112,2707,4,3,92,6
8113,2708,3,1,740,6
8114,2708,4,2,92,6
8115,2708,18,1,430,6
8116,2708,12,2,185,6
8117,2709,7,1,1460,
8118,2709,26,2,340,
8119,2710,7,1,1460,6
8120,2710,8,2,210,6
8121,2710,15,3,360,6
8122,2711,4,1,92,8
8123,2711,16,3,5200,8
8124,2711,1,3,1280,8
8125,2712,17,1,8900,6
8126,2712,25,2,475,6
8127,2713,23,2,98,7
8128,2713,29,2,580,7
8129,2714,22,3,132,4
8130,2714,19,2,74,4
8131,2714,19,1,74,4
8132,2715,15,3,360,6
8133,2715,30,1,46,6
8134,2715,15,1,360,6
8135,2716,19,1,74,6
8136,2716,26,1,340,6
8137,2717,3,3,740,
8138,2717,31,1,88,
8139,2718,7,3,1460,3
8140,2718,16,3,5200,3
8141,2718,30,3,46,3
8142,2718,1,3,1280,3
8143,2718,10,2,275,3
8144,2719,7,3,1460,5
8145,2719,29,3,580,5
8146,2719,22,1,132,5
8147,2719,22,1,132,5
8148,2720,7,1,1460,3
8149,2720,28,1,390,3
8150,2720,8,3,210,3
8151,2720,21,3,110,3
8152,2720,19,2,74,3
8153,2721,2,2,18400,7
8154,2721,25,1,475,7
8155,2721,17,1,8900,7
8156,2721,5,3,680,7
8157,2721,30,2,46,7
8158,2722,26,3,340,7
8159,2723,23,1,98,4
8160,2723,14,1,1250,4
8161,2723,22,1,132,4
8162,2723,17,2,8900,4
8163,2724,18,2,430,3
8164,2724,7,1,1460,3
8165,2724,28,3,390,3
8166,2725,11,1,520,
8167,2725,8,1,210,
8168,2725,24,2,260,
8169,2726,10,3,275,1
8170,2726,26,3,340,1
8171,2726,27,3,720,1
8172,2726,6,1,145,1
8173,2726,9,2,390,1
8174,2727,16,2,5200,8
8175,2727,1,1,1280,8
8176,2727,13,1,980,8
8177,2727,22,1,132,8
8178,2727,19,2,74,8
8179,2728,4,3,92,10
8180,2728,15,1,360,10
8181,2728,24,1,260,10
8182,2729,6,1,145,5
8183,2729,1,2,1280,5
8184,2730,26,1,340,8
8185,2730,21,3,110,8
8186,2730,16,2,5200,8
8187,2730,21,3,110,8
8188,2730,19,2,74,8
8189,2731,4,2,92,7
8190,2731,27,2,720,7
8191,2731,16,2,5200,7
8192,2731,4,1,92,7
8193,2731,12,2,185,7
8194,2732,17,2,8900,2
8195,2733,5,3,680,
8196,2733,12,1,185,
8197,2733,22,3,132,
8198,2734,13,3,980,9
8199,2735,21,2,110,1
8200,2736,19,2,74,4
8201,2736,4,1,92,4
8202,2736,4,2,92,4
8203,2736,17,3,8900,4
8204,2736,16,2,5200,4
8205,2737,11,3,520,9
8206,2737,16,1,5200,9
8207,2737,6,2,145,9
8208,2737,31,1,88,9
8209,2737,31,2,88,9
8210,2738,21,1,110,7
8211,2738,20,1,620,7
8212,2739,5,1,680,11
8213,2740,3,3,740,7
8214,2740,24,3,260,7
8215,2740,7,2,1460,7
8216,2740,12,2,185,7
8217,2740,26,1,340,7
8218,2741,16,3,5200,
8219,2741,20,2,620,
8220,2741,3,3,740,
8221,2741,17,1,8900,
8222,2741,8,2,210,
8223,2742,16,1,5200,2
8224,2742,18,3,430,2
8225,2743,28,1,390,9
8226,2743,15,1,360,9
8227,2743,21,3,110,9
8228,2743,14,2,1250,9
8229,2743,6,1,145,9
8230,2744,30,2,46,4
8231,2744,30,1,46,4
8232,2744,20,3,620,4
8233,2744,20,2,620,4
8234,2744,20,2,620,4
8235,2745,24,3,260,9
8236,2745,23,2,98,9
8237,2746,16,1,5200,8
8238,2746,16,3,5200,8
8239,2746,4,3,92,8
8240,2747,15,2,360,3
8241,2747,17,1,8900,3
8242,2747,29,1,580,3
8243,2747,13,2,980,3
8244,2748,26,2,340,12
8245,2749,6,2,145,
8246,2750,5,2,680,4
8247,2750,26,3,340,4
8248,2750,8,1,210,4
8249,2750,4,3,92,4
8250,2751,17,1,8900,1
8251,2751,1,3,1280,1
8252,2751,30,1,46,1
8253,2752,20,1,620,1
8254,2752,1,3,1280,1
8255,2752,21,2,110,1
8256,2752,30,2,46,1
8257,2753,31,3,88,12
8258,2753,9,3,390,12
8259,2753,31,3,88,12
8260,2753,28,1,390,12
8261,2754,16,2,5200,12
8262,2754,15,2,360,12
8263,2754,23,3,98,12
8264,2754,21,3,110,12
8265,2755,14,2,1250,4
8266,2756,24,1,260,6
8267,2756,30,2,46,6
8268,2757,14,1,1250,
8269,2757,27,3,720,
8270,2757,28,1,390,
8271,2758,6,1,145,2
8272,2758,6,3,145,2
8273,2758,14,1,1250,2
8274,2758,25,3,475,2
8275,2758,28,1,390,2
8276,2759,12,1,185,12
8277,2759,14,2,1250,12
8278,2759,15,2,360,12
8279,2760,15,2,360,6
8280,2760,12,2,185,6
8281,2761,30,3,46,1
8282,2761,15,3,360,1
8283,2761,16,2,5200,1
8284,2761,31,3,88,1
8285,2761,18,2,430,1
8286,2762,16,3,5200,2
8287,2762,14,3,1250,2
8288,2762,14,2,1250,2
8289,2762,30,2,46,2
8290,2762,24,3,260,2
8291,2763,19,3,74,7
8292,2764,26,1,340,7
8293,2764,27,3,720,7
8294,2764,26,1,340,7
8295,2764,24,2,260,7
8296,2765,26,3,340,
8297,2765,10,3,275,
8298,2766,29,1,580,10
8299,2766,23,3,98,10
8300,2767,28,3,390,8
8301,2767,8,2,210,8
8302,2767,16,3,5200,8
8303,2768,27,3,720,1
8304,2768,13,2,980,1
8305,2768,25,1,475,1
8306,2769,7,3,1460,1
8307,2769,23,2,98,1
8308,2769,10,1,275,1
8309,2769,6,1,145,1
8310,2769,11,2,520,1
8311,2770,14,1,1250,7
8312,2771,7,2,1460,1
8313,2771,26,1,340,1
8314,2771,28,2,390,1
8315,2771,7,2,1460,1
8316,2772,8,2,210,11
8317,2772,31,2,88,11
8318,2772,16,3,5200,11
8319,2772,7,2,1460,11
8320,2773,4,3,92,
8321,2773,22,3,132,
8322,2774,25,1,475,4
8323,2774,16,3,5200,4
8324,2774,19,2,74,4
8325,2774,3,3,740,4
8326,2774,26,3,340,4
8327,2775,28,1,390,6
8328,2775,11,2,520,6
8329,2775,28,2,390,6
8330,2776,2,1,18400,3
8331,2776,18,2,430,3
8332,2776,23,2,98,3
8333,2776,25,1,475,3
8334,2777,30,2,46,6
8335,2778,6,3,145,11
8336,2778,23,3,98,11
8337,2779,11,2,520,2
8338,2779,23,3,98,2
8339,2780,27,1,720,7
8340,2780,30,3,46,7
8341,2780,26,3,340,7
8342,2781,26,3,340,
8343,2781,24,3,260,
8344,2782,28,3,390,7
8345,2782,25,3,475,7
8346,2783,29,3,580,2
8347,2783,17,3,8900,2
8348,2783,1,1,1280,2
8349,2784,24,3,260,3
8350,2785,19,3,74,8
8351,2785,17,3,8900,8
8352,2785,12,1,185,8
8353,2785,17,1,8900,8
8354,2785,23,3,98,8
8355,2786,4,2,92,6
8356,2786,14,3,1250,6
8357,2786,25,1,475,6
8358,2787,14,2,1250,12
8359,2787,27,1,720,12
8360,2787,22,3,132,12
8361,2787,1,3,1280,12
8362,2788,7,2,1460,5
8363,2788,9,2,390,5
8364,2789,5,3,680,
8365,2789,23,2,98,
8366,2790,30,2,46,7
8367,2790,18,2,430,7
8368,2790,26,1,340,7
8369,2791,2,1,18400,6
8370,2791,28,3,390,6
8371,2791,28,2,390,6
8372,2791,27,3,720,6
8373,2791,20,2,620,6
8374,2792,25,2,475,11
8375,2793,11,2,520,8
8376,2793,4,2,92,8
8377,2794,18,1,430,4
8378,2794,29,3,580,4
8379,2794,9,3,390,4
8380,2795,9,2,390,9
8381,2796,1,2,1280,8
8382,2796,5,2,680,8
8383,2796,8,3,210,8
8384,2797,21,1,110,
8385,2797,3,2,740,
8386,2797,29,3,580,
8387,2797,24,3,260,
8388,2798,20,3,620,4
8389,2798,1,3,1280,4
8390,2799,10,3,275,1
8391,2799,31,1,88,1
8392,2799,7,2,1460,1
8393,2800,2,2,18400,6
8394,2800,3,1,740,6
8395,2800,18,3,430,6
8396,2801,17,1,8900,9
8397,2801,16,3,5200,9
8398,2801,3,2,740,9
8399,2801,28,3,390,9
8400,2802,28,2,390,2
8401,2802,10,1,275,2
8402,2802,17,2,8900,2
8403,2803,1,3,1280,10
8404,2803,2,1,18400,10
8405,2803,24,2,260,10
8406,2803,8,3,210,10
8407,2803,4,3,92,10
8408,2804,21,2,110,6
8409,2804,13,2,980,6
8410,2805,12,1,185,
8411,2805,20,3,620,
8412,2805,22,3,132,
8413,2805,19,3,74,
8414,2806,25,2,475,12
8415,2806,23,1,98,12
8416,2806,11,3,520,12
8417,2807,5,2,680,12
8418,2807,3,3,740,12
8419,2807,16,1,5200,12
8420,2808,2,2,18400,9
8421,2808,6,1,145,9
8422,2808,25,2,475,9
8423,2808,26,3,340,9
8424,2808,7,2,1460,9
8425,2809,9,3,390,8
8426,2809,4,2,92,8
8427,2809,7,1,1460,8
8428,2809,16,1,5200,8
8429,2810,6,2,145,11
8430,2810,31,3,88,11
8431,2811,30,1,46,3
8432,2811,8,2,210,3
8433,2811,22,2,132,3
8434,2811,28,3,390,3
8435,2811,19,1,74,3
8436,2812,10,3,275,9
8437,2813,16,2,5200,
8438,2813,1,2,1280,
8439,2813,28,3,390,
8440,2813,1,3,1280,
8441,2813,5,2,680,
8442,2814,2,3,18400,6
8443,2814,10,1,275,6
8444,2814,10,1,275,6
8445,2814,12,2,185,6
8446,2815,16,2,5200,9
8447,2815,24,2,260,9
8448,2815,20,2,620,9
8449,2815,1,1,1280,9
8450,2816,19,1,74,10
8451,2816,21,3,110,10
8452,2816,31,2,88,10
8453,2816,28,1,390,10
8454,2817,2,3,18400,1
8455,2817,5,1,680,1
8456,2817,29,1,580,1
8457,2817,6,3,145,1
8458,2818,8,1,210,12
8459,2818,18,2,430,12
8460,2818,30,1,46,12
8461,2818,13,1,980,12
8462,2819,12,1,185,9
8463,2819,29,3,580,9
8464,2819,13,1,980,9
8465,2819,16,1,5200,9
8466,2819,28,1,390,9
8467,2820,22,2,132,8
8468,2820,1,3,1280,8
8469,2820,9,3,390,8
8470,2820,1,2,1280,8
8471,2820,7,1,1460,8
8472,2821,20,3,620,
8473,2821,12,3,185,
8474,2821,13,1,980,
8475,2821,28,3,390,
8476,2821,20,3,620,
8477,2822,2,1,18400,11
8478,2822,28,3,390,11
8479,2823,7,3,1460,7
8480,2823,20,3,620,7
8481,2824,30,3,46,8
8482,2824,27,2,720,8
8483,2824,8,1,210,8
8484,2824,20,2,620,8
8485,2825,31,1,88,3
8486,2825,21,1,110,3
8487,2826,16,1,5200,12
8488,2826,14,1,1250,12
8489,2826,29,3,580,12
8490,2826,29,2,580,12
8491,2826,8,3,210,12
8492,2827,25,3,475,4
8493,2827,28,1,390,4
8494,2827,3,2,740,4
8495,2828,2,3,18400,3
8496,2828,6,3,145,3
8497,2829,30,3,46,
8498,2829,19,2,74,
8499,2829,12,2,185,
8500,2829,25,1,475,
8501,2830,31,2,88,1
8502,2831,14,3,1250,6
8503,2831,26,3,340,6
8504,2831,10,1,275,6
8505,2831,23,1,98,6
8506,2831,24,2,260,6
8507,2832,24,3,260,8
8508,2832,19,2,74,8
8509,2832,15,2,360,8
8510,2833,19,2,74,9
8511,2833,25,1,475,9
8512,2833,11,3,520,9
8513,2834,5,1,680,3
8514,2834,18,3,430,3
8515,2834,5,1,680,3
8516,2834,27,3,720,3
8517,2835,25,3,475,2
8518,2836,1,1,1280,10
8519,2836,26,2,340,10
8520,2836,13,2,980,10
8521,2836,14,2,1250,10
8522,2837,10,2,275,
8523,2838,23,2,98,2
8524,2839,15,2,360,2
8525,2840,25,1,475,6
8526,2840,30,3,46,6
8527,2840,20,2,620,6
8528,2841,28,3,390,12
8529,2841,23,1,98,12
8530,2841,6,2,145,12
8531,2841,26,3,340,12
8532,2842,20,1,620,12
8533,2843,12,1,185,5
8534,2843,9,2,390,5
8535,2844,3,3,740,9
8536,2844,6,1,145,9
8537,2844,4,3,92,9
8538,2845,28,2,390,
8539,2845,5,3,680,
8540,2845,9,1,390,
8541,2845,19,2,74,
8542,2846,12,3,185,4
8543,2846,6,1,145,4
8544,2846,14,2,1250,4
8545,2846,14,3,1250,4
8546,2846,2,2,18400,4
8547,2847,30,1,46,1
8548,2848,17,1,8900,6
8549,2848,20,1,620,6
8550,2848,12,3,185,6
8551,2848,14,2,1250,6
8552,2849,4,3,92,12
8553,2849,1,3,1280,12
8554,2849,23,2,98,12
8555,2849,6,1,145,12
8556,2849,11,3,520,12
8557,2850,7,1,1460,6
8558,2851,19,1,74,10
8559,2852,19,2,74,7
8560,2852,21,3,110,7
8561,2852,7,3,1460,7
8562,2853,17,1,8900,
8563,2853,20,1,620,
8564,2854,17,3,8900,2
8565,2854,17,1,8900,2
8566,2854,16,3,5200,2
8567,2855,17,3,8900,4
8568,2855,6,1,145,4
8569,2855,26,2,340,4
8570,2856,23,3,98,10
8571,2856,29,2,580,10
8572,2857,1,1,1280,3
8573,2858,26,3,340,6
8574,2858,26,3,340,6
8575,2859,28,2,390,2
8576,2859,17,2,8900,2
8577,2859,31,3,88,2
8578,2860,1,3,1280,11
8579,2860,7,3,1460,11
8580,2860,26,2,340,11
8581,2861,5,2,680,
8582,2861,28,2,390,
8583,2862,8,3,210,3
8584,2862,12,3,185,3
8585,2863,1,1,1280,8
8586,2863,18,2,430,8
8587,2863,25,2,475,8
8588,2864,15,1,360,3
8589,2864,14,1,1250,3
8590,2864,31,1,88,3
8591,2864,4,2,92,3
8592,2864,7,3,1460,3
8593,2865,8,1,210,6
8594,2865,7,2,1460,6
8595,2865,23,1,98,6
8596,2866,13,1,980,3
8597,2867,2,2,18400,4
8598,2867,9,2,390,4
8599,2868,6,3,145,6
8600,2868,14,1,1250,6
8601,2868,18,3,430,6
8602,2868,29,3,580,6
8603,2869,14,1,1250,
8604,2870,9,1,390,9
8605,2870,17,1,8900,9
8606,2870,12,2,185,9
8607,2871,9,1,390,2
8608,2871,8,1,210,2
8609,2872,1,1,1280,2
8610,2872,25,3,475,2
8611,2873,8,3,210,11
8612,2873,28,3,390,11
8613,2873,23,2,98,11
8614,2873,8,3,210,11
8615,2874,11,1,520,12
8616,2874,3,1,740,12
8617,2875,4,1,92,9
8618,2875,12,3,185,9
8619,2875,31,1,88,9
8620,2875,15,2,360,9
8621,2875,2,1,18400,9
8622,2876,15,1,360,12
8623,2876,19,3,74,12
8624,2876,25,3,475,12
8625,2877,16,3,5200,
8626,2877,29,2,580,
8627,2878,10,3,275,2
8628,2878,28,2,390,2
8629,2878,3,1,740,2
8630,2878,20,2,620,2
8631,2879,16,3,5200,12
8632,2880,3,1,740,5
8633,2880,17,3,8900,5
8634,2880,5,3,680,5
8635,2881,13,3,980,9
8636,2881,25,1,475,9
8637,2881,19,1,74,9
8638,2881,19,3,74,9
8639,2881,20,2,620,9
8640,2882,29,3,580,8
8641,2882,29,3,580,8
8642,2882,12,3,185,8
8643,2883,23,3,98,5
8644,2883,22,2,132,5
8645,2883,29,3,580,5
8646,2883,11,1,520,5
8647,2883,16,3,5200,5
8648,2884,7,3,1460,2
8649,2885,27,2,720,
8650,2885,8,3,210,
8651,2885,10,1,275,
8652,2886,7,1,1460,3
8653,2886,28,1,390,3
8654,2886,18,1,430,3
8655,2886,3,2,740,3
8656,2887,9,2,390,1
8657,2887,25,3,475,1
8658,2887,16,1,5200,1
8659,2887,2,2,18400,1
8660,2887,17,1,8900,1
8661,2888,17,3,8900,6
8662,2888,27,2,720,6
8663,2889,16,2,5200,9
8664,2889,22,2,132,9
8665,2889,23,3,98,9
8666,2889,24,2,260,9
8667,2889,9,2,390,9
8668,2890,6,3,145,8
8669,2890,22,2,132,8
8670,2890,24,1,260,8
8671,2890,19,3,74,8
8672,2891,24,1,260,7
8673,2891,18,2,430,7
8674,2891,14,2,1250,7
8675,2891,12,2,185,7
8676,2891,12,1,185,7
8677,2892,13,1,980,12
8678,2893,11,3,520,
8679,2894,28,1,390,7
8680,2894,7,3,1460,7
8681,2894,11,3,520,7
8682,2894,29,3,580,7
8683,2895,30,2,46,10
8684,2895,17,2,8900,10
8685,2896,11,1,520,10
8686,2896,31,1,88,10
8687,2896,5,2,680,10
8688,2896,11,2,520,10
8689,2896,11,3,520,10
8690,2897,3,1,740,12
8691,2897,1,3,1280,12
8692,2898,2,2,18400,9
8693,2898,21,3,110,9
8694,2898,10,1,275,9
8695,2899,28,2,390,5
8696,2899,19,1,74,5
8697,2899,21,1,110,5
8698,2899,21,1,110,5
8699,2900,3,3,740,4
8700,2900,31,2,88,4
8701,2901,6,3,145,
8702,2901,30,1,46,
8703,2901,26,3,340,
8704,2901,5,2,680,
8705,2902,25,2,475,9
8706,2903,20,2,620,6
8707,2903,4,3,92,6
8708,2903,8,2,210,6
8709,2903,2,3,18400,6
8710,2904,28,3,390,8
8711,2904,9,2,390,8
8712,2904,28,3,390,8
8713,2905,3,1,740,5
8714,2905,3,2,740,5
8715,2906,20,2,620,9
8716,2906,16,3,5200,9
8717,2906,3,1,740,9
8718,2906,9,2,390,9
8719,2907,30,1,46,4
8720,2907,23,2,98,4
8721,2907,8,3,210,4
8722,2907,21,2,110,4
8723,2908,20,2,620,12
8724,2908,8,2,210,12
8725,2908,15,3,360,12
8726,2908,23,2,98,12
8727,2909,24,3,260,
8728,2910,25,1,475,12
8729,2910,19,3,74,12
8730,2910,5,2,680,12
8731,2911,7,2,1460,2
8732,2911,20,1,620,2
8733,2911,20,3,620,2
8734,2911,27,2,720,2
8735,2911,22,3,132,2
8736,2912,2,3,18400,2
8737,2912,3,3,740,2
8738,2912,27,3,720,2
8739,2913,27,3,720,4
8740,2913,24,1,260,4
8741,2913,28,2,390,4
8742,2914,27,2,720,8
8743,2914,10,2,275,8
8744,2914,18,2,430,8
8745,2915,26,2,340,3
8746,2915,14,3,1250,3
8747,2915,15,3,360,3
8748,2916,20,3,620,1
8749,2916,25,2,475,1
8750,2916,16,1,5200,1
8751,2916,29,2,580,1
8752,2916,27,2,720,1
8753,2917,8,2,210,
8754,2917,29,1,580,
8755,2917,2,1,18400,
8756,2917,23,2,98,
8757,2917,18,2,430,
8758,2918,17,3,8900,9
8759,2918,24,3,260,9
8760,2918,13,2,980,9
8761,2919,15,3,360,6
8762,2919,25,3,475,6
8763,2919,30,1,46,6
8764,2919,7,2,1460,6
8765,2920,25,2,475,8
8766,2920,14,3,1250,8
8767,2921,1,2,1280,6
8768,2921,12,2,185,6
8769,2921,27,1,720,6
8770,2921,8,1,210,6
8771,2922,27,1,720,2
8772,2922,3,2,740,2
8773,2922,6,1,145,2
8774,2923,22,3,132,6
8775,2923,27,3,720,6
8776,2923,9,3,390,6
8777,2924,21,3,110,4
8778,2924,8,3,210,4
8779,2924,19,1,74,4
8780,2925,14,1,1250,
8781,2925,26,3,340,
8782,2925,8,2,210,
8783,2926,2,2,18400,12
8784,2927,22,3,132,3
