post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
4563,318,threads,pg_threads_00004563,POS transaction surge detected for ApexBand HR Sensor 3; NorthStar Outdoor Advisors replenishment plan should be refreshed,2026-03-20T14:00:00Z,6684,608,776,111842,0.414,,75,rising,,2026-04-13T09:16:48Z
4564,439,instagram,pg_instagram_00004564,Returns audit note mentions CadencePro Bike Computer 3; GulfRun Supply product content and sizing guidance need review,2026-03-24T22:37:13Z,332069,31776,34345,11603780,-0.08,,76,mega_viral,,2026-04-13T09:16:48Z
4565,54,youtube,pg_youtube_00004565,Store pickup demand increased for RecoveryPulse Massage Sleeve 3; Midwest Pickup Network nearby inventory should be repositioned,2026-03-20T18:20:23Z,155,18,40,10408,0.621,,77,normal,,2026-04-13T09:16:48Z
4566,327,youtube,pg_youtube_00004566,E-commerce search trend rising for PowerRack Adjustable Kettlebell 3; Pacific Commerce Network campaign targeting score improved,2026-04-09T18:46:53Z,935,61,16,843,0.709,,78,normal,,2026-04-13T09:16:48Z
4567,120,threads,pg_threads_00004567,Weather and trail conditions lifted demand for CoreBalance Yoga Kit 3; ReturnSure Labs regional forecast moved up,2026-03-27T03:15:05Z,654,39,2,3927,0.28,,79,normal,,2026-04-13T09:16:48Z
4568,255,tiktok,pg_tiktok_00004568,B2B team order inquiry references CourtCore Basketball 3; RouteOne Fulfillment school athletics pipeline is increasing,2026-03-14T13:49:01Z,42,51,42,18057,0.821,,80,normal,,2026-04-13T09:16:48Z
4569,447,youtube,pg_youtube_00004569,Product image enrichment requested for GoalLine Team Kit 3; Waterline Outdoor catalog completeness needs attention,2026-04-10T12:32:14Z,16067,6342,6803,311152,0.441,,81,viral,,2026-04-13T09:16:48Z
4570,14,youtube,pg_youtube_00004570,Product manual search spike mentions DiamondPro Baseball Glove 3; RecoveryFit Wellness service content should be promoted,2026-04-05T14:17:58Z,671,64,40,2448,-0.036,,82,normal,,2026-04-13T09:16:48Z
4571,325,tiktok,pg_tiktok_00004571,Influencer review mentions Waterline SUP Board 3; ElectraRide Devices sentiment and conversion likelihood improved,2026-04-13T08:02:12Z,745,17,11,3889,0.511,,83,normal,,2026-04-13T09:16:48Z
4572,353,threads,pg_threads_00004572,Inventory transfer signal raised for CoastalDry Duffel 3; ReCycle Outdoor Exchange west-region stock is below plan,2026-04-10T05:01:45Z,726,6,4,5839,0.819,,84,normal,,2026-04-13T09:16:48Z
4573,237,tiktok,pg_tiktok_00004573,Assortment planner flagged substitute demand for TeamPack Sideline Bundle 3; DemandDesk Analytics pickup incentives should be tested,2026-04-05T15:20:21Z,83,41,22,5951,0.773,,85,normal,,2026-04-13T09:16:48Z
4574,427,youtube,pg_youtube_00004574,Customer propensity model ranked Dynamic Price Match Bundle 3; HealthPeak Wearables loyalty audience likely to convert,2026-04-10T14:43:59Z,5988,1386,746,146678,0.651,,86,rising,,2026-04-13T09:16:48Z
4575,22,tiktok,pg_tiktok_00004575,Safety update references Returns Audit Starter Kit 3; CleanTrail Apparel store teams should confirm return reason codes,2026-04-06T11:46:22Z,8515,343,350,87655,0.575,,87,rising,,2026-04-13T09:16:48Z
4576,81,instagram,pg_instagram_00004576,Peak season forecast raised for Product Image Enrichment Pack 3; BridgeLine B2B Gear demand multiplier is accelerating,2026-03-20T20:41:31Z,897,44,6,5840,0.877,,88,normal,,2026-04-13T09:16:48Z
4577,409,instagram,pg_instagram_00004577,Marketplace listing change mentions Store Master Info Kit 3; StockGuard Advisors channel margin should be monitored,2026-04-11T20:16:31Z,5475,872,780,157073,-0.249,,89,rising,,2026-04-13T09:16:48Z
4578,129,youtube,pg_youtube_00004578,Store master update affects Customer Propensity Offer Pack 3; FinePoint Digital location eligibility needs validation,2026-04-13T01:26:37Z,21965,7900,7463,962826,0.262,,90,viral,,2026-04-13T09:16:48Z
4579,271,twitter,pg_twitter_00004579,Lakehouse catalog enrichment matched SummitStride Trail Runner 4; Portside Outdoor Supply semantic search coverage improved,2026-04-08T20:25:49Z,927,77,24,14227,0.422,,91,normal,,2026-04-13T09:16:48Z
4580,301,twitter,pg_twitter_00004580,Operations signal added RidgeRunner Hiking Boot 4; AltitudeYield Gear allocation workflow requested,2026-04-12T14:45:21Z,4621,486,184,83916,0.899,,92,rising,,2026-04-13T09:16:48Z
4581,193,twitter,pg_twitter_00004581,PurePack Travel saw creator demand spike for VelocityFit Court Shoe 4; store allocation should be reviewed,2026-03-23T18:27:24Z,213446,91316,23054,19023255,0.665,,93,mega_viral,,2026-04-13T09:16:48Z
4582,221,instagram,pg_instagram_00004582,Dynamic price match alert references GoldLayer Training Hoodie 4; SiliconFit Labs competitor pricing moved in two regions,2026-03-24T03:24:11Z,174,10,11,8107,0.402,,94,normal,,2026-04-13T09:16:48Z
4583,170,threads,pg_threads_00004583,POS transaction surge detected for SilverRidge Trail Shell 4; CarbonActive Outdoor replenishment plan should be refreshed,2026-04-10T20:32:48Z,966,51,40,19281,0.702,,95,normal,,2026-04-13T09:16:48Z
4584,468,threads,pg_threads_00004584,Returns audit note mentions BronzeTrail Base Tee 4; ReturnGuard Operations product content and sizing guidance need review,2026-04-03T16:56:14Z,8210,896,759,175017,0.806,,96,rising,,2026-04-13T09:16:48Z
4585,166,instagram,pg_instagram_00004585,Store pickup demand increased for MotionFlex Compression Tight 4; GearVault Product Data nearby inventory should be repositioned,2026-04-03T03:31:54Z,698,19,27,9394,0.627,,97,normal,,2026-04-13T09:16:48Z
4586,192,tiktok,pg_tiktok_00004586,E-commerce search trend rising for StormGuard Rain Jacket 4; Coastal Perimeter Surf campaign targeting score improved,2026-03-23T17:59:52Z,829,15,6,5176,0.825,,98,normal,,2026-04-13T09:16:48Z
4587,14,youtube,pg_youtube_00004587,Weather and trail conditions lifted demand for ZeroCopy Hydration Vest 4; CivicSure Team Sports regional forecast moved up,2026-04-11T23:24:42Z,357210,51003,45220,8237621,0.295,,99,mega_viral,,2026-04-13T09:16:48Z
4588,317,youtube,pg_youtube_00004588,B2B team order inquiry references SilverRidge Backpack 35L 4; IPA Direct Equipment school athletics pipeline is increasing,2026-04-12T21:39:54Z,30499,3771,1438,410518,0.401,,100,viral,,2026-04-13T09:16:48Z
4589,6,instagram,pg_instagram_00004589,Product image enrichment requested for TrailForge Trekking Poles 4; ApexOne Outdoors catalog completeness needs attention,2026-04-04T09:50:24Z,125,64,19,7635,0.459,,101,normal,,2026-04-13T09:16:48Z
4590,346,twitter,pg_twitter_00004590,Product manual search spike mentions SummitCore Sleeping Bag 4; Propel Performance service content should be promoted,2026-04-07T11:42:25Z,37358,6961,2727,465189,0.713,,102,viral,,2026-04-13T09:16:48Z
4591,287,youtube,pg_youtube_00004591,Influencer review mentions ApexCamp 3P Tent 4; Continuity Supply Ops sentiment and conversion likelihood improved,2026-04-10T02:02:52Z,609,84,45,16551,0.486,,103,normal,,2026-04-13T09:16:48Z
4592,450,tiktok,pg_tiktok_00004592,Inventory transfer signal raised for PulseTrack GPS Watch 4; BatteryStreet Fitness Tech west-region stock is below plan,2026-03-24T23:13:50Z,842,76,40,6610,0.201,,104,normal,,2026-04-13T09:16:48Z
4593,305,tiktok,pg_tiktok_00004593,Assortment planner flagged substitute demand for ApexBand HR Sensor 4; TrendWatch Market Signals pickup incentives should be tested,2026-03-28T19:55:42Z,812,79,15,12606,0.57,,105,normal,,2026-04-13T09:16:48Z
4594,63,twitter,pg_twitter_00004594,Customer propensity model ranked CadencePro Bike Computer 4; Safety Updates Desk loyalty audience likely to convert,2026-03-21T03:08:09Z,1001,1781,159,103439,0.361,,106,rising,,2026-04-13T09:16:48Z
4595,175,threads,pg_threads_00004595,Safety update references RecoveryPulse Massage Sleeve 4; MarketPulse Sports Signals store teams should confirm return reason codes,2026-04-11T21:49:08Z,751,48,1,17265,0.145,,107,normal,,2026-04-13T09:16:48Z
4596,313,threads,pg_threads_00004596,Peak season forecast raised for PowerRack Adjustable Kettlebell 4; StoreOps demand multiplier is accelerating,2026-04-03T03:59:48Z,327,37,14,19681,0.59,,108,normal,,2026-04-13T09:16:48Z
4597,502,threads,pg_threads_00004597,Marketplace listing change mentions CoreBalance Yoga Kit 4; AssortmentDesk channel margin should be monitored,2026-04-01T04:31:30Z,968,68,46,8917,0.022,,109,normal,,2026-04-13T09:16:48Z
4598,44,youtube,pg_youtube_00004598,Store master update affects CourtCore Basketball 4; LedgerGrade Product Data location eligibility needs validation,2026-03-31T20:29:12Z,718,32,49,3830,0.29,,110,normal,,2026-04-13T09:16:48Z
4599,274,instagram,pg_instagram_00004599,Lakehouse catalog enrichment matched GoalLine Team Kit 4; Specialty Gear Exchange semantic search coverage improved,2026-04-09T09:32:04Z,5288,742,754,36289,0.254,,111,rising,,2026-04-13T09:16:48Z
4600,91,instagram,pg_instagram_00004600,Operations signal added DiamondPro Baseball Glove 4; NorthStar Pickup allocation workflow requested,2026-04-04T19:13:38Z,688,36,18,4518,0.107,,112,normal,,2026-04-13T09:16:48Z
4601,19,youtube,pg_youtube_00004601,PeakGear Core saw creator demand spike for Waterline SUP Board 4; store allocation should be reviewed,2026-03-26T09:04:27Z,4930,1083,294,167200,0.896,,113,rising,,2026-04-13T09:16:48Z
4602,84,youtube,pg_youtube_00004602,Dynamic price match alert references CoastalDry Duffel 4; SummitTrail Outfitters competitor pricing moved in two regions,2026-04-03T10:56:22Z,74,47,38,9740,0.678,,114,normal,,2026-04-13T09:16:48Z
4603,185,threads,pg_threads_00004603,POS transaction surge detected for TeamPack Sideline Bundle 4; RidgeRunner Performance replenishment plan should be refreshed,2026-03-19T08:48:01Z,80,45,11,12536,0.473,,115,normal,,2026-04-13T09:16:48Z
4604,491,twitter,pg_twitter_00004604,Returns audit note mentions Dynamic Price Match Bundle 4; VelocityFit Devices product content and sizing guidance need review,2026-03-14T13:11:55Z,112750,83820,20069,4339323,0.271,,116,mega_viral,,2026-04-13T09:16:48Z
4605,,threads,pg_threads_00004605,Store pickup demand increased for Returns Audit Starter Kit 4; AlpineForge Gear nearby inventory should be repositioned,2026-03-15T09:13:24Z,181,61,35,12792,0.744,,117,normal,,2026-04-13T09:16:48Z
4606,423,threads,pg_threads_00004606,E-commerce search trend rising for Product Image Enrichment Pack 4; Trailhead Team Sales campaign targeting score improved,2026-03-29T07:12:40Z,472,7,0,2372,0.4,,118,normal,,2026-04-13T09:16:48Z
4607,461,twitter,pg_twitter_00004607,Weather and trail conditions lifted demand for Store Master Info Kit 4; GearPay Commerce regional forecast moved up,2026-03-24T18:17:59Z,152,13,39,7940,0.108,,119,normal,,2026-04-13T09:16:48Z
4608,286,twitter,pg_twitter_00004608,B2B team order inquiry references Customer Propensity Offer Pack 4; PackGuard Returns Audit school athletics pipeline is increasing,2026-04-12T16:55:22Z,584,72,42,4717,0.338,,120,normal,,2026-04-13T09:16:48Z
4609,150,threads,pg_threads_00004609,Product image enrichment requested for SummitStride Trail Runner 5; UrbanCourt Sports catalog completeness needs attention,2026-03-24T19:15:49Z,724,31,32,18970,0.788,,121,normal,,2026-04-13T09:16:48Z
4610,438,threads,pg_threads_00004610,Product manual search spike mentions RidgeRunner Hiking Boot 5; EcoPeak Active service content should be promoted,2026-04-13T09:14:06Z,24430,4952,1434,496669,0.274,,122,viral,,2026-04-13T09:16:48Z
4611,417,youtube,pg_youtube_00004611,Influencer review mentions VelocityFit Court Shoe 5; LoyaltyPeak Offers sentiment and conversion likelihood improved,2026-03-20T03:04:01Z,135,17,10,2937,0.361,,123,normal,,2026-04-13T09:16:48Z
4612,220,threads,pg_threads_00004612,Inventory transfer signal raised for GoldLayer Training Hoodie 5; Catalyst Safety Gear west-region stock is below plan,2026-04-05T04:25:20Z,21516,9704,3494,943705,0.439,,124,viral,,2026-04-13T09:16:48Z
4613,36,instagram,pg_instagram_00004613,Assortment planner flagged substitute demand for SilverRidge Trail Shell 5; NorthStar Outdoor Advisors pickup incentives should be tested,2026-04-12T01:32:39Z,3646,1198,324,118473,0.103,,125,rising,,2026-04-13T09:16:48Z
4614,28,twitter,pg_twitter_00004614,Customer propensity model ranked BronzeTrail Base Tee 5; GulfRun Supply loyalty audience likely to convert,2026-04-12T10:36:17Z,497,86,4,6757,0.549,,126,normal,,2026-04-13T09:16:48Z
4615,366,twitter,pg_twitter_00004615,Safety update references MotionFlex Compression Tight 5; Midwest Pickup Network store teams should confirm return reason codes,2026-03-31T15:21:24Z,165,67,44,3410,0.904,,127,normal,,2026-04-13T09:16:48Z
4616,486,twitter,pg_twitter_00004616,Peak season forecast raised for StormGuard Rain Jacket 5; Pacific Commerce Network demand multiplier is accelerating,2026-03-29T06:38:02Z,432,19,24,12315,0.62,,128,normal,,2026-04-13T09:16:48Z
4617,471,twitter,pg_twitter_00004617,Marketplace listing change mentions ZeroCopy Hydration Vest 5; ReturnSure Labs channel margin should be monitored,2026-04-11T19:28:59Z,68,22,27,4498,0.803,,129,normal,,2026-04-13T09:16:48Z
4618,234,youtube,pg_youtube_00004618,Store master update affects SilverRidge Backpack 35L 5; RouteOne Fulfillment location eligibility needs validation,2026-04-10T20:19:55Z,580,71,12,10506,0.201,,130,normal,,2026-04-13T09:16:48Z
4619,428,threads,pg_threads_00004619,Lakehouse catalog enrichment matched TrailForge Trekking Poles 5; Waterline Outdoor semantic search coverage improved,2026-03-17T02:56:01Z,9906,1179,802,67490,0.947,,131,rising,,2026-04-13T09:16:48Z
4620,251,twitter,pg_twitter_00004620,Operations signal added SummitCore Sleeping Bag 5; RecoveryFit Wellness allocation workflow requested,2026-04-12T09:37:00Z,458,52,8,9970,0.328,,132,normal,,2026-04-13T09:16:48Z
4621,34,youtube,pg_youtube_00004621,ElectraRide Devices saw creator demand spike for ApexCamp 3P Tent 5; store allocation should be reviewed,2026-04-12T04:58:08Z,6983,1547,446,171918,0.748,,133,rising,,2026-04-13T09:16:48Z
4622,277,youtube,pg_youtube_00004622,Dynamic price match alert references PulseTrack GPS Watch 5; ReCycle Outdoor Exchange competitor pricing moved in two regions,2026-04-12T17:22:02Z,407,81,48,17218,0.644,,134,normal,,2026-04-13T09:16:48Z
4623,,twitter,pg_twitter_00004623,POS transaction surge detected for ApexBand HR Sensor 5; DemandDesk Analytics replenishment plan should be refreshed,2026-03-27T20:44:11Z,472,88,32,10908,0.684,,135,normal,,2026-04-13T09:16:48Z
4624,341,twitter,pg_twitter_00004624,Returns audit note mentions CadencePro Bike Computer 5; HealthPeak Wearables product content and sizing guidance need review,2026-04-03T07:25:49Z,7202,221,674,69399,0.692,,136,rising,,2026-04-13T09:16:48Z
4625,175,threads,pg_threads_00004625,Store pickup demand increased for RecoveryPulse Massage Sleeve 5; CleanTrail Apparel nearby inventory should be repositioned,2026-04-12T20:41:58Z,511,57,45,2107,0.208,,137,normal,,2026-04-13T09:16:48Z
4626,21,instagram,pg_instagram_00004626,E-commerce search trend rising for PowerRack Adjustable Kettlebell 5; BridgeLine B2B Gear campaign targeting score improved,2026-04-05T21:25:46Z,1521,1549,640,145033,0.615,,138,rising,,2026-04-13T09:16:48Z
4627,260,tiktok,pg_tiktok_00004627,Weather and trail conditions lifted demand for CoreBalance Yoga Kit 5; StockGuard Advisors regional forecast moved up,2026-04-12T19:42:13Z,14277,12534,6975,299909,0.798,,139,viral,,2026-04-13T09:16:48Z
4628,63,twitter,pg_twitter_00004628,B2B team order inquiry references CourtCore Basketball 5; FinePoint Digital school athletics pipeline is increasing,2026-04-12T05:03:58Z,212,49,5,1931,0.384,,140,normal,,2026-04-13T09:16:48Z
4629,13,twitter,pg_twitter_00004629,Product image enrichment requested for GoalLine Team Kit 5; Portside Outdoor Supply catalog completeness needs attention,2026-03-30T07:42:05Z,8689,868,220,23623,0.601,,141,rising,,2026-04-13T09:16:48Z
4630,,threads,pg_threads_00004630,Product manual search spike mentions DiamondPro Baseball Glove 5; AltitudeYield Gear service content should be promoted,2026-03-17T01:38:05Z,937,78,41,19450,0.939,,142,normal,,2026-04-13T09:16:48Z
4631,415,tiktok,pg_tiktok_00004631,Influencer review mentions Waterline SUP Board 5; PurePack Travel sentiment and conversion likelihood improved,2026-03-29T08:17:24Z,1544,276,492,189575,0.887,,143,rising,,2026-04-13T09:16:48Z
4632,485,tiktok,pg_tiktok_00004632,Inventory transfer signal raised for CoastalDry Duffel 5; SiliconFit Labs west-region stock is below plan,2026-04-13T08:07:28Z,413,71,34,8152,0.202,,144,normal,,2026-04-13T09:16:48Z
4633,38,twitter,pg_twitter_00004633,Assortment planner flagged substitute demand for TeamPack Sideline Bundle 5; CarbonActive Outdoor pickup incentives should be tested,2026-04-12T05:59:53Z,1478,1243,354,28735,0.543,,145,rising,,2026-04-13T09:16:48Z
4634,505,twitter,pg_twitter_00004634,Customer propensity model ranked Dynamic Price Match Bundle 5; ReturnGuard Operations loyalty audience likely to convert,2026-04-11T17:35:11Z,929,89,15,4565,0.636,,146,normal,,2026-04-13T09:16:48Z
4635,356,twitter,pg_twitter_00004635,Safety update references Returns Audit Starter Kit 5; GearVault Product Data store teams should confirm return reason codes,2026-04-06T05:09:14Z,353,87,3,8309,0.286,,147,normal,,2026-04-13T09:16:48Z
4636,104,youtube,pg_youtube_00004636,Peak season forecast raised for Product Image Enrichment Pack 5; Coastal Perimeter Surf demand multiplier is accelerating,2026-04-03T09:33:29Z,6983,978,936,102821,-0.253,,148,rising,,2026-04-13T09:16:48Z
