OPPORTUNITY_SK,OPPORTUNITY_ID,PARTNER_CUSTOMER_SK,STAGE_SK,CREATED_DATE_KEY,EXPECTED_CLOSE_DATE_KEY,AMOUNT_AMT,PROBABILITY_PCT,REGION,IS_CLOSED_FLAG,IS_WON_FLAG,SRC_SYSTEM,CREATED_TS,UPDATED_TS
1065,OPP-4233,2090,5,,20251212,1143000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1066,OPP-4234,2011,5,,20251207,1107000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1067,OPP-4235,2086,4,,20260312,1832000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1068,OPP-4237,2099,4,,20260911,367000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2019,OPP-5370,2078,2,,20260512,574000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2020,OPP-5371,2046,6,,20260211,408000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2021,OPP-5372,2096,3,,20260303,1725000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2022,OPP-5373,2086,3,,20260608,749000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2023,OPP-5374,2043,1,,20260416,1954000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2024,OPP-5375,2069,3,,20260713,1138000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2025,OPP-5376,2073,6,,20250912,919000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2026,OPP-5377,2095,3,,20260630,529000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2027,OPP-5378,2092,1,,20260621,1417000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2028,OPP-5380,2025,3,,20260412,1526000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2029,OPP-5381,2039,6,,20251001,1075000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2030,OPP-5382,2075,1,,20260621,504000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2031,OPP-5383,2069,6,,20251225,206000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2032,OPP-5384,2062,1,,20260403,407000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2033,OPP-5385,2026,1,,20260408,979000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2034,OPP-5386,2073,1,,20261101,619000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2035,OPP-5387,2057,1,,20260423,1479000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2036,OPP-5388,2082,6,,20260126,1655000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2037,OPP-5389,2097,4,,20260225,520000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2038,OPP-5391,2083,2,,20261115,586000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2039,OPP-5392,2036,2,,20260702,703000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2040,OPP-5393,2015,5,,20260205,906000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
2041,OPP-5394,2041,6,,20251231,18000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1069,OPP-4238,2048,5,,20250929,952000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1070,OPP-4239,2096,1,,20260301,458000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1071,OPP-4240,2012,1,,20260827,397000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1072,OPP-4241,2064,4,,20260618,484000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1073,OPP-4243,2082,5,,20250830,406000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1074,OPP-4245,2095,3,,20260604,1356000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1075,OPP-4246,2017,3,,20260330,1209000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1076,OPP-4247,2073,6,,20250930,536000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1077,OPP-4248,2087,2,,20260603,1741000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1078,OPP-4249,2055,1,,20261015,9000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1079,OPP-4250,2053,4,,20260809,890000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1080,OPP-4251,2064,2,,20261117,960000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1081,OPP-4254,2074,1,,20260407,1807000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1082,OPP-4255,2010,1,,20260929,1966000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1083,OPP-4256,2040,2,,20260520,679000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1084,OPP-4257,2056,1,,20260311,987000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1085,OPP-4258,2014,1,,20260703,511000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1086,OPP-4259,2007,3,,20260818,1709000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1087,OPP-4260,2077,2,,20260403,1593000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1088,OPP-4261,2058,4,,20260414,1285000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1089,OPP-4262,2008,3,,20260409,2000000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1090,OPP-4263,2089,1,,20260804,1827000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1091,OPP-4264,2057,1,,20260328,1887000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2042,OPP-5395,2023,3,,20261105,339000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2043,OPP-5396,2057,1,,20260730,198000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2044,OPP-5397,2014,2,,20260604,1599000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2045,OPP-5398,2065,6,,20251022,634000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2046,OPP-5399,2088,2,,20261024,215000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2047,OPP-5400,2021,2,,20260515,668000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2048,OPP-5401,2021,1,,20260523,1750000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2049,OPP-5402,2067,4,,20260810,1964000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2050,OPP-5403,2034,3,,20260712,473000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2051,OPP-5404,2040,3,,20260902,301000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2052,OPP-5405,2040,2,,20260805,926000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2053,OPP-5408,2091,1,,20260715,44000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2054,OPP-5409,2048,2,,20260706,608000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2055,OPP-5410,2049,1,,20261001,1624000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2056,OPP-5411,2065,2,,20260615,1269000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2057,OPP-5413,2093,1,,20261028,1933000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2058,OPP-5414,2085,4,,20260320,1604000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2059,OPP-5416,2008,4,,20260327,212000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2060,OPP-5417,2048,4,,20260716,1106000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2061,OPP-5419,2094,6,,20251120,1592000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2062,OPP-5421,2032,3,,20260411,902000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2063,OPP-5422,2003,2,,20260724,1417000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2064,OPP-5423,2047,1,,20260804,1965000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1092,OPP-4265,2014,1,,20261004,139000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1093,OPP-4266,2038,5,,20260119,111000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1094,OPP-4270,2043,5,,20251223,1064000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1095,OPP-4271,2002,4,,20260421,215000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1096,OPP-4272,2074,4,,20260604,1857000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1097,OPP-4273,2062,1,,20260825,867000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1098,OPP-4274,2018,5,,20251015,502000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1099,OPP-4275,2075,1,,20260501,643000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1100,OPP-4277,2040,6,,20251005,966000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1101,OPP-4278,2002,4,,20260724,760000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1102,OPP-4279,2065,3,,20260326,491000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1103,OPP-4280,2026,3,,20260929,709000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1104,OPP-4281,2025,2,,20260401,704000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1105,OPP-4282,2060,5,,20260222,1421000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1106,OPP-4283,2039,4,,20260815,1266000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1107,OPP-4285,2001,1,,20260617,1889000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1108,OPP-4286,2080,4,,20260622,960000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1109,OPP-4287,2099,2,,20261029,1509000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1110,OPP-4288,2024,2,,20260610,824000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1111,OPP-4289,2046,1,,20260302,156000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1112,OPP-4290,2057,1,,20260508,600000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1113,OPP-4291,2026,1,,20260319,65000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1114,OPP-4292,2034,2,,20260525,453000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1115,OPP-4293,2071,5,,20251123,1740000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
2065,OPP-5424,2042,6,,20251022,382000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2066,OPP-5426,2096,2,,20260705,1241000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2067,OPP-5427,2053,1,,20260427,1320000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2068,OPP-5429,2003,3,,20261114,769000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2069,OPP-5430,2065,3,,20260313,1970000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2070,OPP-5431,2043,2,,20260719,1182000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2071,OPP-5432,2012,4,,20260404,1162000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2072,OPP-5433,2066,3,,20260517,1640000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2073,OPP-5434,2010,1,,20260602,1544000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2074,OPP-5435,2058,6,,20251107,958000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2075,OPP-5436,2010,6,,20260211,681000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2076,OPP-5437,2100,1,,20261015,1085000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2077,OPP-5438,2074,5,,20250903,827000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
2078,OPP-5439,2002,2,,20260912,43000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2079,OPP-5440,2034,2,,20261001,313000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2080,OPP-5441,2086,2,,20261017,1343000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2081,OPP-5442,2099,2,,20260514,391000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2082,OPP-5443,2013,1,,20260801,376000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2083,OPP-5444,2045,1,,20260501,1111000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2084,OPP-5445,2030,1,,20260805,1906000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2085,OPP-5446,2021,4,,20260608,625000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2086,OPP-5448,2057,6,,20250904,286000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2087,OPP-5449,2096,1,,20260310,914000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1116,OPP-4294,2023,2,,20260605,49000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1117,OPP-4295,2087,2,,20260307,1707000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1118,OPP-4296,2027,1,,20260422,698000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1119,OPP-4297,2048,2,,20260627,762000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1120,OPP-4298,2080,4,,20261121,1641000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1121,OPP-4300,2048,1,,20260906,1427000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1122,OPP-4301,2006,2,,20260630,1891000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1123,OPP-4302,2020,6,,20260113,607000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1124,OPP-4303,2036,2,,20260324,1294000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1125,OPP-4304,2011,1,,20260612,1494000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1126,OPP-4305,2050,3,,20260521,1046000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1127,OPP-4306,2060,6,,20260103,1067000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1128,OPP-4307,2089,1,,20260904,1081000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1129,OPP-4308,2075,3,,20261025,554000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1130,OPP-4312,2011,2,,20260504,1544000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1131,OPP-4313,2030,2,,20261117,725000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1132,OPP-4314,2080,3,,20261021,1054000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1133,OPP-4315,2056,2,,20261013,962000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1134,OPP-4318,2011,2,,20260827,1851000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1135,OPP-4319,2030,2,,20260716,1902000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1136,OPP-4320,2005,1,,20260402,742000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1137,OPP-4321,2087,3,,20260814,407000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1138,OPP-4322,2099,2,,20260729,1531000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2088,OPP-5450,2058,6,,20251204,105000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2089,OPP-5453,2027,3,,20260519,1554000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2090,OPP-5454,2041,1,,20260827,1540000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2091,OPP-5459,2090,1,,20260728,474000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2092,OPP-5460,2036,1,,20261024,37000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2093,OPP-5461,2032,6,,20250909,293000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2094,OPP-5462,2020,1,,20260501,1067000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2095,OPP-5463,2077,1,,20260316,130000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2096,OPP-5464,2054,2,,20260903,1269000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2097,OPP-5465,2067,1,,20260524,362000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2098,OPP-5466,2015,1,,20260830,1805000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2099,OPP-5467,2040,1,,20261106,422000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2100,OPP-5469,2061,1,,20260813,63000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
848,OPP-3973,2039,6,,20251010,1264000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
849,OPP-3975,2007,1,,20260722,548000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
850,OPP-3976,2096,2,,20260620,1284000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
851,OPP-3977,2009,1,,20260816,564000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
852,OPP-3978,2045,3,,20261001,434000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
853,OPP-3979,2039,1,,20261110,1651000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
854,OPP-3981,2003,2,,20260528,1809000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
855,OPP-3982,2085,4,,20261107,441000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
856,OPP-3983,2082,6,,20251105,1924000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
857,OPP-3984,2026,3,,20260327,1074000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
858,OPP-3986,2041,6,,20251218,845000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
859,OPP-3987,2037,1,,20260924,551000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
860,OPP-3988,2077,4,,20260706,1411000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
861,OPP-3989,2020,2,,20260627,237000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
862,OPP-3990,2040,1,,20260630,1637000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
863,OPP-3992,2018,1,,20260517,563000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
864,OPP-3993,2071,1,,20260717,1353000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
865,OPP-3994,2003,1,,20261031,1607000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
866,OPP-3995,2039,1,,20260804,1237000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
867,OPP-3996,2085,1,,20260830,1380000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
868,OPP-3997,2015,1,,20260507,488000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
869,OPP-3998,2075,3,,20261119,1365000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
870,OPP-3999,2012,6,,20260103,1816000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
871,OPP-4000,2075,2,,20260804,679000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
872,OPP-4001,2055,6,,20251028,1920000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
873,OPP-4002,2028,2,,20260420,363000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
874,OPP-4003,2076,2,,20260922,525000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
875,OPP-4004,2015,1,,20260904,1437000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
876,OPP-4005,2032,2,,20261026,1403000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
877,OPP-4006,2092,2,,20260829,978000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
878,OPP-4008,2071,1,,20260627,523000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
879,OPP-4010,2002,1,,20261009,800000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
880,OPP-4012,2021,2,,20260612,1765000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
881,OPP-4014,2095,2,,20261103,969000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
882,OPP-4016,2046,1,,20261111,140000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
883,OPP-4018,2024,6,,20260209,1318000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
884,OPP-4019,2052,4,,20260505,11000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
885,OPP-4020,2011,2,,20260804,1184000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
886,OPP-4021,2092,1,,20260702,1062000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
887,OPP-4022,2053,6,,20260128,1409000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
888,OPP-4023,2095,2,,20261027,1793000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
889,OPP-4024,2076,1,,20260524,1412000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
890,OPP-4025,2054,2,,20260606,177000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
891,OPP-4027,2003,3,,20260307,1946000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
892,OPP-4028,2060,3,,20260411,2000000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
893,OPP-4029,2052,2,,20260522,106000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
894,OPP-4030,2012,4,,20260708,310000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
895,OPP-4032,2087,3,,20261015,1699000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
896,OPP-4033,2027,3,,20260619,1466000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
897,OPP-4034,2064,1,,20260722,1533000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
898,OPP-4036,2087,4,,20260719,1493000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
899,OPP-4037,2019,1,,20260528,841000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
900,OPP-4038,2080,1,,20260709,487000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
901,OPP-4040,2061,4,,20260409,26000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
902,OPP-4041,2028,1,,20260916,1411000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
903,OPP-4042,2077,5,,20251215,1512000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
904,OPP-4043,2008,2,,20260414,1145000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
905,OPP-4044,2046,1,,20260625,969000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
906,OPP-4045,2065,4,,20260227,524000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
907,OPP-4046,2086,4,,20260729,813000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
908,OPP-4048,2044,2,,20261109,1014000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
909,OPP-4050,2015,3,,20260508,538000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
910,OPP-4051,2036,2,,20260501,1027000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
911,OPP-4052,2034,6,,20251217,584000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
912,OPP-4053,2056,4,,20261116,646000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
913,OPP-4054,2020,1,,20261103,1569000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
914,OPP-4055,2020,3,,20260324,391000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
915,OPP-4056,2061,1,,20260529,78000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
916,OPP-4057,2015,2,,20261022,898000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
917,OPP-4058,2091,3,,20261009,735000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
918,OPP-4059,2015,3,,20261017,1014000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
919,OPP-4060,2012,5,,20250929,720000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
920,OPP-4061,2022,2,,20260528,1714000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
921,OPP-4062,2085,6,,20260120,1829000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
922,OPP-4063,2099,3,,20260227,1082000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
