B2B_FACT_ID,PARTNER_ID,CONTRACT_ID,OPPORTUNITY_ID,REGION,MARKET_SEGMENT,ACTIVE_FROM,EXPIRES_ON,ANNUAL_CONTRACT_VALUE,PIPELINE_AMOUNT,PIPELINE_STAGE,IS_ACTIVE
5767,2606,C-205762,,,MID,2023-12-20T00:00:00Z,2025-11-02T00:00:00Z,1161564.08,,,0
5768,1922,C-205763,,,SMB,2024-09-11T00:00:00Z,2025-12-31T00:00:00Z,3689992.32,,,0
5769,843,C-205764,,,MID,2022-07-31T00:00:00Z,2024-06-08T00:00:00Z,4690732.71,,,0
5770,4492,C-205765,,,SMB,2024-08-14T00:00:00Z,2025-12-31T00:00:00Z,2039640.58,,,0
5771,3860,C-205766,,,SMB,2022-12-01T00:00:00Z,2025-06-28T00:00:00Z,3977004.13,,,0
5772,4065,C-205767,,,SMB,2025-01-30T00:00:00Z,2025-12-31T00:00:00Z,3680462.46,,,0
5773,2167,C-205768,,,SMB,2022-06-13T00:00:00Z,2022-12-13T00:00:00Z,4768202.04,,,0
5774,3986,C-205769,,,MID,2024-02-20T00:00:00Z,2025-12-31T00:00:00Z,2511980.19,,,0
5775,3382,C-205770,,,SMB,2025-06-16T00:00:00Z,2025-12-31T00:00:00Z,713459.29,,,0
5776,2738,C-205771,,,MID,2021-12-24T00:00:00Z,2023-06-12T00:00:00Z,1540561.15,,,0
5777,1651,C-205772,,,MID,2022-09-07T00:00:00Z,2024-07-05T00:00:00Z,438136.66,,,0
5778,2651,C-205773,,,ENT,2021-07-08T00:00:00Z,2024-02-06T00:00:00Z,4683533.02,,,0
5779,4665,C-205774,,,ENT,2021-03-07T00:00:00Z,2021-12-22T00:00:00Z,1114127.49,,,0
5780,822,C-205775,,,ENT,2022-10-27T00:00:00Z,2023-08-25T00:00:00Z,4375941.8,,,0
5781,2274,C-205776,,,MID,2021-12-31T00:00:00Z,2022-07-14T00:00:00Z,4503352.85,,,0
5782,4475,C-205777,,,SMB,2024-07-02T00:00:00Z,2025-12-31T00:00:00Z,4679885.89,,,0
5783,2067,C-205778,,,SMB,2025-02-21T00:00:00Z,2025-12-31T00:00:00Z,3704234.25,,,0
5784,4406,C-205779,,,MID,2021-04-30T00:00:00Z,2021-12-20T00:00:00Z,3024622.18,,,0
5785,576,C-205780,,,MID,2022-10-04T00:00:00Z,2023-07-28T00:00:00Z,4714478.16,,,0
5786,829,C-205781,,,SMB,2024-07-15T00:00:00Z,2025-12-31T00:00:00Z,942382.76,,,0
5787,1068,C-205782,,,SMB,2025-02-07T00:00:00Z,2025-12-31T00:00:00Z,501811.49,,,0
5788,3293,C-205783,,,SMB,2022-01-03T00:00:00Z,2022-07-29T00:00:00Z,3062750.81,,,0
5789,1074,C-205784,,,SMB,2022-03-14T00:00:00Z,2023-06-09T00:00:00Z,973747.09,,,0
5790,2706,C-205785,,,SMB,2023-02-21T00:00:00Z,2024-02-01T00:00:00Z,99536.17,,,0
5791,4966,C-205786,,,SMB,2021-09-11T00:00:00Z,2022-08-22T00:00:00Z,1101758.96,,,0
5792,891,C-205787,,,SMB,2025-10-17T00:00:00Z,2025-12-31T00:00:00Z,1135588.41,,,0
5793,4531,C-205788,,,SMB,2023-08-17T00:00:00Z,2025-10-09T00:00:00Z,4652126.84,,,0
5794,3577,C-205789,,,SMB,2025-06-22T00:00:00Z,2025-12-31T00:00:00Z,549968.31,,,0
5795,3649,C-205790,,,SMB,2021-05-25T00:00:00Z,2022-05-10T00:00:00Z,4447521.75,,,0
5796,3670,C-205791,,,SMB,2022-07-03T00:00:00Z,2023-07-19T00:00:00Z,2860703.56,,,0
5797,1393,C-205792,,,SMB,2023-07-06T00:00:00Z,2024-10-14T00:00:00Z,2709765.74,,,0
5798,162,C-205793,,,MID,2023-11-01T00:00:00Z,2025-12-31T00:00:00Z,3698797.23,,,0
5799,156,C-205794,,,SMB,2021-08-21T00:00:00Z,2022-02-25T00:00:00Z,4898014.14,,,0
5800,3607,C-205795,,,MID,2021-06-17T00:00:00Z,2023-10-16T00:00:00Z,3841452.29,,,0
7001,1268,C-206996,,,SMB,2024-11-22T00:00:00Z,2025-12-31T00:00:00Z,4636565.38,,,0
7002,4652,C-206997,,,SMB,2021-06-10T00:00:00Z,2022-08-30T00:00:00Z,2317094.29,,,0
7003,2164,C-206998,,,MID,2021-04-22T00:00:00Z,2023-08-12T00:00:00Z,3859075.02,,,0
7004,3550,C-206999,,,MID,2025-03-13T00:00:00Z,2025-12-31T00:00:00Z,2162753.56,,,0
7005,2668,C-207000,,,SMB,2023-08-16T00:00:00Z,2025-12-31T00:00:00Z,1768687.05,,,0
7006,1461,C-207001,,,MID,2023-12-16T00:00:00Z,2025-09-26T00:00:00Z,4461651.85,,,0
7007,3812,C-207002,,,SMB,2025-10-16T00:00:00Z,2025-12-31T00:00:00Z,3276097.08,,,0
7008,4121,C-207003,,,ENT,2021-07-28T00:00:00Z,2023-01-29T00:00:00Z,1883356.1,,,0
7009,2437,C-207004,,,ENT,2025-06-01T00:00:00Z,2025-12-31T00:00:00Z,3026564.75,,,0
7010,1235,C-207005,,,ENT,2022-02-17T00:00:00Z,2023-02-05T00:00:00Z,2434312.06,,,0
7011,4793,C-207006,,,ENT,2021-09-01T00:00:00Z,2022-12-01T00:00:00Z,4422961.11,,,0
7012,3154,C-207007,,,SMB,2023-10-21T00:00:00Z,2025-10-23T00:00:00Z,4325698.53,,,0
7013,3634,C-207008,,,PUBLIC,2024-09-06T00:00:00Z,2025-06-23T00:00:00Z,4102911.93,,,0
7014,1710,C-207009,,,SMB,2023-03-19T00:00:00Z,2024-12-04T00:00:00Z,1667329.62,,,0
7015,580,C-207010,,,MID,2024-10-05T00:00:00Z,2025-12-31T00:00:00Z,283584.52,,,0
7016,2403,C-207011,,,SMB,2023-08-21T00:00:00Z,2025-12-31T00:00:00Z,1711258.71,,,0
7017,1262,C-207012,,,MID,2024-04-08T00:00:00Z,2025-12-31T00:00:00Z,2643855.15,,,0
7018,1008,C-207013,,,SMB,2023-11-03T00:00:00Z,2025-07-23T00:00:00Z,1661014.66,,,0
7019,1510,C-207014,,,ENT,2021-02-01T00:00:00Z,2022-02-06T00:00:00Z,4711569.29,,,0
7020,4484,C-207015,,,ENT,2024-11-19T00:00:00Z,2025-06-22T00:00:00Z,2301216.74,,,0
7021,1593,C-207016,,,SMB,2025-07-23T00:00:00Z,2025-12-31T00:00:00Z,4873195.68,,,0
7022,435,C-207017,,,MID,2023-06-21T00:00:00Z,2025-12-31T00:00:00Z,2246297.81,,,0
7023,902,C-207018,,,SMB,2024-01-24T00:00:00Z,2025-12-31T00:00:00Z,646356.59,,,0
7024,4368,C-207019,,,SMB,2024-10-26T00:00:00Z,2025-12-31T00:00:00Z,846372.42,,,0
7025,3331,C-207020,,,ENT,2021-04-16T00:00:00Z,2022-07-22T00:00:00Z,4588759.11,,,0
7026,4329,C-207021,,,ENT,2022-07-07T00:00:00Z,2024-08-20T00:00:00Z,783360.59,,,0
7027,3549,C-207022,,,SMB,2021-11-05T00:00:00Z,2022-09-17T00:00:00Z,2110813.32,,,0
7028,4564,C-207023,,,SMB,2022-06-30T00:00:00Z,2023-09-03T00:00:00Z,2054453.72,,,0
7029,4041,C-207024,,,ENT,2021-02-23T00:00:00Z,2022-09-28T00:00:00Z,2127252.26,,,0
7030,576,C-207025,,,MID,2023-06-30T00:00:00Z,2024-08-29T00:00:00Z,3964652.49,,,0
7031,2133,C-207026,,,ENT,2024-05-06T00:00:00Z,2025-12-31T00:00:00Z,2181588.4,,,0
7032,2539,C-207027,,,SMB,2021-01-25T00:00:00Z,2022-07-07T00:00:00Z,3867772.85,,,0
7033,3762,C-207028,,,SMB,2021-03-12T00:00:00Z,2022-03-08T00:00:00Z,2176242.92,,,0
7034,441,C-207029,,,SMB,2021-02-18T00:00:00Z,2021-09-25T00:00:00Z,367709.39,,,0
7035,4983,C-207030,,,MID,2025-12-03T00:00:00Z,2025-12-31T00:00:00Z,625101.37,,,0
7036,230,C-207031,,,MID,2021-09-18T00:00:00Z,2023-10-13T00:00:00Z,920039.27,,,0
7037,3735,C-207032,,,SMB,2022-06-08T00:00:00Z,2023-04-12T00:00:00Z,3260009.7,,,0
7038,1239,C-207033,,,SMB,2021-03-20T00:00:00Z,2022-08-23T00:00:00Z,3898511.36,,,0
7039,4698,C-207034,,,SMB,2023-09-01T00:00:00Z,2025-04-28T00:00:00Z,3446479.16,,,0
7040,4834,C-207035,,,SMB,2024-01-22T00:00:00Z,2025-08-02T00:00:00Z,1146170.12,,,0
7041,84,C-207036,,,SMB,2024-05-23T00:00:00Z,2025-07-13T00:00:00Z,819018.97,,,0
7042,2051,C-207037,,,ENT,2024-08-14T00:00:00Z,2025-05-05T00:00:00Z,4447669.82,,,0
7043,799,C-207038,,,MID,2024-12-11T00:00:00Z,2025-12-31T00:00:00Z,11731.26,,,0
7044,2820,C-207039,,,SMB,2023-01-28T00:00:00Z,2025-12-29T00:00:00Z,1098146.52,,,0
7045,921,C-207040,,,MID,2023-10-20T00:00:00Z,2024-07-29T00:00:00Z,3770783.85,,,0
7046,441,C-207041,,,SMB,2025-10-20T00:00:00Z,2025-12-31T00:00:00Z,4832870.42,,,0
7047,1282,C-207042,,,PUBLIC,2021-12-24T00:00:00Z,2022-07-03T00:00:00Z,3782010.98,,,0
7048,1881,C-207043,,,SMB,2024-01-30T00:00:00Z,2025-12-31T00:00:00Z,27529.24,,,0
7049,2091,C-207044,,,MID,2021-05-27T00:00:00Z,2022-05-30T00:00:00Z,3875810.81,,,0
7050,1021,C-207045,,,SMB,2024-11-23T00:00:00Z,2025-12-31T00:00:00Z,3585778.99,,,0
7051,1865,C-207046,,,ENT,2023-05-30T00:00:00Z,2024-10-24T00:00:00Z,1102057.43,,,0
7052,2113,C-207047,,,SMB,2025-02-13T00:00:00Z,2025-12-31T00:00:00Z,3038823.47,,,0
7053,2406,C-207048,,,SMB,2025-11-10T00:00:00Z,2025-12-31T00:00:00Z,2212075.41,,,0
7054,2175,C-207049,,,SMB,2023-04-09T00:00:00Z,2025-04-19T00:00:00Z,4759549.63,,,0
7055,712,C-207050,,,MID,2024-03-03T00:00:00Z,2025-12-31T00:00:00Z,1768098.34,,,0
7056,389,C-207051,,,SMB,2021-03-04T00:00:00Z,2023-01-17T00:00:00Z,4495211.7,,,0
7057,4677,C-207052,,,ENT,2024-04-14T00:00:00Z,2025-12-31T00:00:00Z,2793694.88,,,0
7058,1412,C-207053,,,SMB,2023-05-11T00:00:00Z,2024-11-02T00:00:00Z,2364811.23,,,0
7059,4799,C-207054,,,SMB,2025-03-25T00:00:00Z,2025-12-31T00:00:00Z,2381321.27,,,0
7060,4,C-207055,,,SMB,2024-05-21T00:00:00Z,2025-03-04T00:00:00Z,2827971.21,,,0
7061,2974,C-207056,,,ENT,2025-09-10T00:00:00Z,2025-12-31T00:00:00Z,4204781.27,,,0
7062,2280,C-207057,,,MID,2024-03-22T00:00:00Z,2025-10-06T00:00:00Z,2182544.65,,,0
7063,1626,C-207058,,,MID,2021-01-03T00:00:00Z,2022-08-24T00:00:00Z,810640.39,,,0
7064,36,C-207059,,,SMB,2022-11-17T00:00:00Z,2025-01-27T00:00:00Z,428538.77,,,0
7065,2909,C-207060,,,SMB,2022-09-19T00:00:00Z,2024-12-20T00:00:00Z,1325139.09,,,0
7066,1084,C-207061,,,SMB,2024-05-19T00:00:00Z,2025-12-29T00:00:00Z,4987311.5,,,0
7067,1443,C-207062,,,SMB,2023-06-17T00:00:00Z,2025-01-26T00:00:00Z,1237561.49,,,0
7068,2593,C-207063,,,ENT,2022-05-27T00:00:00Z,2025-03-05T00:00:00Z,957756.71,,,0
7069,1939,C-207064,,,SMB,2022-06-14T00:00:00Z,2023-07-26T00:00:00Z,880921.7,,,0
7070,548,C-207065,,,SMB,2022-07-02T00:00:00Z,2025-03-12T00:00:00Z,2100225.34,,,0
7071,1153,C-207066,,,SMB,2022-07-05T00:00:00Z,2025-06-27T00:00:00Z,1448175.19,,,0
7072,258,C-207067,,,SMB,2023-08-30T00:00:00Z,2025-01-17T00:00:00Z,1646927.26,,,0
7073,2330,C-207068,,,SMB,2025-10-02T00:00:00Z,2025-12-31T00:00:00Z,3155093.49,,,0
7074,4693,C-207069,,,ENT,2022-04-28T00:00:00Z,2024-05-04T00:00:00Z,361294.95,,,0
7075,4200,C-207070,,,SMB,2023-08-12T00:00:00Z,2025-12-31T00:00:00Z,1368657.2,,,0
7076,2127,C-207071,,,MID,2025-11-26T00:00:00Z,2025-12-31T00:00:00Z,2118906.28,,,0
7077,3800,C-207072,,,SMB,2024-11-19T00:00:00Z,2025-12-31T00:00:00Z,874154.4,,,0
7078,274,C-207073,,,SMB,2024-09-22T00:00:00Z,2025-08-10T00:00:00Z,2523412.96,,,0
7079,1058,C-207074,,,SMB,2022-04-22T00:00:00Z,2024-07-23T00:00:00Z,4559684.81,,,0
7080,1785,C-207075,,,MID,2025-07-29T00:00:00Z,2025-12-31T00:00:00Z,4394015.95,,,0
7081,2669,C-207076,,,SMB,2025-06-10T00:00:00Z,2025-12-31T00:00:00Z,2981150.69,,,0
7082,4160,C-207077,,,MID,2021-05-02T00:00:00Z,2023-01-12T00:00:00Z,4342796.3,,,0
7083,3757,C-207078,,,SMB,2021-12-04T00:00:00Z,2023-07-18T00:00:00Z,2671031.3,,,0
7084,3701,C-207079,,,MID,2022-09-17T00:00:00Z,2024-12-16T00:00:00Z,4089418.92,,,0
7085,2417,C-207080,,,SMB,2024-10-16T00:00:00Z,2025-12-31T00:00:00Z,3394467.52,,,0
7086,2967,C-207081,,,SMB,2023-01-07T00:00:00Z,2024-12-13T00:00:00Z,4954278.17,,,0
7087,1821,C-207082,,,ENT,2023-06-09T00:00:00Z,2025-12-31T00:00:00Z,3457742.84,,,0
7088,4500,C-207083,,,MID,2021-10-12T00:00:00Z,2024-05-25T00:00:00Z,2905043.58,,,0
7089,2488,C-207084,,,MID,2023-06-26T00:00:00Z,2025-06-10T00:00:00Z,3933593.55,,,0
7090,3855,C-207085,,,SMB,2023-09-10T00:00:00Z,2025-12-31T00:00:00Z,3620483.79,,,0
7091,716,C-207086,,,SMB,2023-02-09T00:00:00Z,2024-04-27T00:00:00Z,598279.68,,,0
7092,1791,C-207087,,,SMB,2023-08-17T00:00:00Z,2024-06-23T00:00:00Z,2855008.19,,,0
7093,1560,C-207088,,,ENT,2023-09-04T00:00:00Z,2025-12-31T00:00:00Z,3242150.69,,,0
7094,3606,C-207089,,,PUBLIC,2024-02-10T00:00:00Z,2025-01-06T00:00:00Z,3668712.24,,,0
7095,920,C-207090,,,MID,2022-01-31T00:00:00Z,2023-12-06T00:00:00Z,1594031.24,,,0
7096,4331,C-207091,,,ENT,2022-06-29T00:00:00Z,2023-10-30T00:00:00Z,1589115.05,,,0
7097,3128,C-207092,,,SMB,2022-10-07T00:00:00Z,2023-09-09T00:00:00Z,3339563.59,,,0
7098,1905,C-207093,,,SMB,2023-02-08T00:00:00Z,2025-12-31T00:00:00Z,3781292,,,0
7099,2595,C-207094,,,PUBLIC,2024-10-14T00:00:00Z,2025-08-22T00:00:00Z,4347795.82,,,0
7100,1155,C-207095,,,SMB,2023-09-07T00:00:00Z,2025-12-31T00:00:00Z,520885.07,,,0
7101,219,C-207096,,,SMB,2022-08-26T00:00:00Z,2024-08-15T00:00:00Z,1538985.74,,,0
7102,781,C-207097,,,SMB,2024-10-15T00:00:00Z,2025-12-31T00:00:00Z,2328808.69,,,0
7103,4719,C-207098,,,MID,2024-12-01T00:00:00Z,2025-12-31T00:00:00Z,577291.49,,,0
7104,1878,C-207099,,,MID,2023-03-13T00:00:00Z,2024-12-10T00:00:00Z,1937545.38,,,0
7105,695,C-207100,,,MID,2021-01-27T00:00:00Z,2023-08-13T00:00:00Z,4306691.47,,,0
7106,1280,C-207101,,,SMB,2021-12-16T00:00:00Z,2024-06-30T00:00:00Z,2576809.63,,,0
7107,1294,C-207102,,,PUBLIC,2023-11-26T00:00:00Z,2025-09-23T00:00:00Z,4000144.89,,,0
7108,1795,C-207103,,,SMB,2024-08-25T00:00:00Z,2025-12-31T00:00:00Z,2589330.22,,,0
7109,2265,C-207104,,,SMB,2023-06-15T00:00:00Z,2025-12-31T00:00:00Z,2921418.84,,,0
7110,108,C-207105,,,SMB,2023-10-24T00:00:00Z,2025-12-31T00:00:00Z,2990798.04,,,0
7111,4391,C-207106,,,ENT,2021-03-02T00:00:00Z,2023-09-26T00:00:00Z,931726.18,,,0
7112,1656,C-207107,,,SMB,2023-11-22T00:00:00Z,2025-12-31T00:00:00Z,1537360.73,,,0
7113,4331,C-207108,,,ENT,2023-03-24T00:00:00Z,2025-08-26T00:00:00Z,4859982.57,,,0
7114,3749,C-207109,,,SMB,2021-07-13T00:00:00Z,2022-03-09T00:00:00Z,1534638.96,,,0
7115,153,C-207110,,,SMB,2021-06-09T00:00:00Z,2023-10-11T00:00:00Z,3039258.56,,,0
7116,1634,C-207111,,,PUBLIC,2022-03-07T00:00:00Z,2023-10-14T00:00:00Z,158619.39,,,0
7117,36,C-207112,,,SMB,2025-06-03T00:00:00Z,2025-12-31T00:00:00Z,222113.13,,,0
7118,3943,C-207113,,,MID,2024-05-18T00:00:00Z,2025-12-31T00:00:00Z,3494760.2,,,0
7119,841,C-207114,,,SMB,2024-03-30T00:00:00Z,2024-10-18T00:00:00Z,4501641.04,,,0
7120,4126,C-207115,,,SMB,2021-08-29T00:00:00Z,2023-09-05T00:00:00Z,2191895.61,,,0
7121,3492,C-207116,,,MID,2021-12-27T00:00:00Z,2024-09-25T00:00:00Z,1429852.88,,,0
7122,3255,C-207117,,,SMB,2022-11-05T00:00:00Z,2024-03-07T00:00:00Z,1376564.18,,,0
7123,3256,C-207118,,,ENT,2025-12-01T00:00:00Z,2025-12-31T00:00:00Z,3444652.97,,,0
7124,2853,C-207119,,,SMB,2022-06-01T00:00:00Z,2024-11-11T00:00:00Z,2680523.57,,,0
7125,1528,C-207120,,,ENT,2022-04-14T00:00:00Z,2023-12-19T00:00:00Z,4715590.82,,,0
7126,3169,C-207121,,,MID,2025-11-25T00:00:00Z,2025-12-31T00:00:00Z,2944945.29,,,0
7127,2204,C-207122,,,ENT,2025-12-19T00:00:00Z,2025-12-31T00:00:00Z,100441.03,,,0
7128,4222,C-207123,,,SMB,2025-12-09T00:00:00Z,2025-12-31T00:00:00Z,1227179.73,,,0
7129,2798,C-207124,,,ENT,2025-04-15T00:00:00Z,2025-12-31T00:00:00Z,4362823.16,,,0
7130,3806,C-207125,,,ENT,2021-10-09T00:00:00Z,2024-07-01T00:00:00Z,939480.18,,,0
7131,2455,C-207126,,,SMB,2024-02-13T00:00:00Z,2025-01-10T00:00:00Z,4115919.36,,,0
7132,2157,C-207127,,,MID,2024-08-15T00:00:00Z,2025-12-31T00:00:00Z,2713662.14,,,0
7133,3905,C-207128,,,MID,2024-02-05T00:00:00Z,2025-07-04T00:00:00Z,3020557.97,,,0
7134,745,C-207129,,,MID,2025-09-13T00:00:00Z,2025-12-31T00:00:00Z,3072550.57,,,0
7135,2427,C-207130,,,ENT,2023-05-14T00:00:00Z,2024-05-03T00:00:00Z,474660.54,,,0
7136,352,C-207131,,,SMB,2025-12-10T00:00:00Z,2025-12-31T00:00:00Z,904769.45,,,0
7137,3934,C-207132,,,SMB,2023-09-20T00:00:00Z,2024-03-18T00:00:00Z,4361051.41,,,0
7138,4945,C-207133,,,SMB,2024-08-11T00:00:00Z,2025-12-31T00:00:00Z,3727310.51,,,0
7139,2962,C-207134,,,SMB,2021-03-18T00:00:00Z,2024-02-16T00:00:00Z,4754366.63,,,0
7140,1931,C-207135,,,SMB,2023-12-09T00:00:00Z,2025-05-21T00:00:00Z,4650982.14,,,0
7141,3968,C-207136,,,SMB,2022-05-21T00:00:00Z,2023-10-18T00:00:00Z,1335896.63,,,0
7142,4101,C-207137,,,ENT,2025-08-09T00:00:00Z,2025-12-31T00:00:00Z,4315521.25,,,0
7143,3153,C-207138,,,ENT,2025-02-20T00:00:00Z,2025-12-31T00:00:00Z,903398.1,,,0
7144,3723,C-207139,,,SMB,2025-08-12T00:00:00Z,2025-12-31T00:00:00Z,508982.72,,,0
7145,3537,C-207140,,,SMB,2025-11-27T00:00:00Z,2025-12-31T00:00:00Z,2789537.99,,,0
7146,3689,C-207141,,,SMB,2025-10-22T00:00:00Z,2025-12-31T00:00:00Z,2150201.05,,,0
7147,231,C-207142,,,SMB,2021-12-02T00:00:00Z,2024-06-13T00:00:00Z,499206.43,,,0
7148,327,C-207143,,,SMB,2024-10-21T00:00:00Z,2025-12-31T00:00:00Z,1190892.95,,,0
7149,2139,C-207144,,,SMB,2025-08-16T00:00:00Z,2025-12-31T00:00:00Z,1986926.15,,,0
7150,953,C-207145,,,SMB,2025-03-01T00:00:00Z,2025-12-31T00:00:00Z,90601.12,,,0
7151,4951,C-207146,,,PUBLIC,2023-08-05T00:00:00Z,2024-06-08T00:00:00Z,2804637.92,,,0
7152,604,C-207147,,,ENT,2021-06-07T00:00:00Z,2023-12-15T00:00:00Z,1246339.99,,,0
7153,3306,C-207148,,,PUBLIC,2021-02-25T00:00:00Z,2023-02-04T00:00:00Z,2963925.36,,,0
7154,2923,C-207149,,,SMB,2024-10-01T00:00:00Z,2025-12-31T00:00:00Z,3505370.57,,,0
7155,2115,C-207150,,,SMB,2023-02-16T00:00:00Z,2025-05-13T00:00:00Z,670132.09,,,0
7156,1461,C-207151,,,MID,2024-06-06T00:00:00Z,2025-12-03T00:00:00Z,2778294.03,,,0
7157,937,C-207152,,,SMB,2021-04-24T00:00:00Z,2024-03-24T00:00:00Z,369418.13,,,0
7158,1287,C-207153,,,MID,2023-07-03T00:00:00Z,2025-12-31T00:00:00Z,542276.8,,,0
7159,3219,C-207154,,,ENT,2022-03-09T00:00:00Z,2024-01-22T00:00:00Z,4431980.38,,,0
7160,4361,C-207155,,,MID,2023-11-14T00:00:00Z,2025-12-31T00:00:00Z,3664986.73,,,0
7161,1177,C-207156,,,ENT,2025-06-16T00:00:00Z,2025-12-31T00:00:00Z,1055700.15,,,0
7162,4898,C-207157,,,SMB,2024-09-18T00:00:00Z,2025-12-31T00:00:00Z,4058593.2,,,0
7163,1950,C-207158,,,MID,2022-02-22T00:00:00Z,2024-09-21T00:00:00Z,4909259.88,,,0
7164,2641,C-207159,,,SMB,2025-03-13T00:00:00Z,2025-12-31T00:00:00Z,4760691.29,,,0
7165,2650,C-207160,,,SMB,2023-03-21T00:00:00Z,2024-07-15T00:00:00Z,1447344.61,,,0
7166,284,C-207161,,,SMB,2023-05-31T00:00:00Z,2024-01-20T00:00:00Z,3249598.45,,,0
7167,1579,C-207162,,,SMB,2023-09-15T00:00:00Z,2025-12-31T00:00:00Z,721426.55,,,0
7168,4442,C-207163,,,SMB,2022-06-20T00:00:00Z,2023-09-18T00:00:00Z,418193.39,,,0
7169,1032,C-207164,,,MID,2022-12-12T00:00:00Z,2024-07-12T00:00:00Z,4921903.76,,,0
7170,487,C-207165,,,MID,2023-06-28T00:00:00Z,2025-07-06T00:00:00Z,3238051.73,,,0
7171,396,C-207166,,,SMB,2025-03-06T00:00:00Z,2025-12-31T00:00:00Z,4832355.89,,,0
7172,1835,C-207167,,,MID,2022-07-13T00:00:00Z,2024-07-02T00:00:00Z,3854570.36,,,0
7173,2862,C-207168,,,SMB,2022-06-03T00:00:00Z,2025-01-11T00:00:00Z,3875353.37,,,0
7174,4755,C-207169,,,SMB,2021-03-17T00:00:00Z,2022-09-30T00:00:00Z,2373937.18,,,0
7175,349,C-207170,,,SMB,2023-02-03T00:00:00Z,2025-08-10T00:00:00Z,3520323.5,,,0
7176,3219,C-207171,,,ENT,2022-08-24T00:00:00Z,2025-06-25T00:00:00Z,3379425.45,,,0
7177,2402,C-207172,,,MID,2022-09-29T00:00:00Z,2024-08-03T00:00:00Z,4119860.91,,,0
7178,4146,C-207173,,,ENT,2024-12-06T00:00:00Z,2025-08-28T00:00:00Z,740647.74,,,0
7179,1609,C-207174,,,ENT,2024-05-22T00:00:00Z,2025-03-07T00:00:00Z,3512832.37,,,0
7180,4251,C-207175,,,MID,2022-10-26T00:00:00Z,2024-10-12T00:00:00Z,2201171.77,,,0
7181,1072,C-207176,,,SMB,2022-09-20T00:00:00Z,2025-07-26T00:00:00Z,565043.37,,,0
7182,1366,C-207177,,,ENT,2025-12-07T00:00:00Z,2025-12-31T00:00:00Z,2836118.69,,,0
7183,2255,C-207178,,,ENT,2024-07-29T00:00:00Z,2025-07-11T00:00:00Z,740930.99,,,0
7184,706,C-207179,,,ENT,2022-12-10T00:00:00Z,2024-09-12T00:00:00Z,4776763.11,,,0
7185,3525,C-207180,,,SMB,2022-03-13T00:00:00Z,2024-07-29T00:00:00Z,2296447.11,,,0
7186,3865,C-207181,,,SMB,2024-01-10T00:00:00Z,2025-12-31T00:00:00Z,3178962.74,,,0
7187,618,C-207182,,,SMB,2024-06-12T00:00:00Z,2025-12-31T00:00:00Z,807967.26,,,0
7188,3645,C-207183,,,SMB,2023-12-22T00:00:00Z,2025-12-31T00:00:00Z,699790.92,,,0
7189,158,C-207184,,,SMB,2025-11-18T00:00:00Z,2025-12-31T00:00:00Z,923219.97,,,0
7190,2948,C-207185,,,SMB,2023-12-23T00:00:00Z,2025-12-31T00:00:00Z,3750725.45,,,0
7191,1904,C-207186,,,SMB,2022-05-09T00:00:00Z,2025-04-06T00:00:00Z,3430179.52,,,0
7192,2130,C-207187,,,SMB,2024-12-09T00:00:00Z,2025-12-31T00:00:00Z,4081896.39,,,0
7193,2509,C-207188,,,SMB,2025-04-14T00:00:00Z,2025-12-31T00:00:00Z,658718.97,,,0
7194,2796,C-207189,,,MID,2021-07-05T00:00:00Z,2024-03-24T00:00:00Z,817342.2,,,0
7195,4239,C-207190,,,ENT,2025-09-15T00:00:00Z,2025-12-31T00:00:00Z,1393960.88,,,0
7196,4848,C-207191,,,ENT,2022-07-15T00:00:00Z,2025-07-06T00:00:00Z,4724977.93,,,0
7197,1696,C-207192,,,SMB,2024-07-29T00:00:00Z,2025-12-31T00:00:00Z,4275755.37,,,0
7198,4215,C-207193,,,MID,2025-11-07T00:00:00Z,2025-12-31T00:00:00Z,1415603.69,,,0
7199,609,C-207194,,,MID,2024-05-22T00:00:00Z,2025-05-12T00:00:00Z,2952317.52,,,0
7200,1078,C-207195,,,SMB,2022-02-21T00:00:00Z,2024-03-05T00:00:00Z,4336276.75,,,0
7201,2317,C-207196,,,SMB,2024-01-08T00:00:00Z,2024-12-03T00:00:00Z,656870.87,,,0
7202,4278,C-207197,,,SMB,2022-06-04T00:00:00Z,2023-12-04T00:00:00Z,734557.37,,,0
7203,3540,C-207198,,,SMB,2024-08-05T00:00:00Z,2025-10-10T00:00:00Z,3262677.2,,,0
7204,1683,C-207199,,,SMB,2022-07-17T00:00:00Z,2023-04-05T00:00:00Z,2119003.81,,,0
7205,4460,C-207200,,,PUBLIC,2025-08-16T00:00:00Z,2025-12-31T00:00:00Z,1886164.57,,,0
7206,1847,C-207201,,,SMB,2025-10-20T00:00:00Z,2025-12-31T00:00:00Z,4135011.69,,,0
7207,3533,C-207202,,,ENT,2023-06-04T00:00:00Z,2025-05-25T00:00:00Z,2784172.3,,,0
7208,1884,C-207203,,,MID,2025-10-02T00:00:00Z,2025-12-31T00:00:00Z,2543637.31,,,0
7209,49,C-207204,,,ENT,2025-12-03T00:00:00Z,2025-12-31T00:00:00Z,2063851.67,,,0
7210,3662,C-207205,,,MID,2024-12-07T00:00:00Z,2025-12-31T00:00:00Z,1485121.26,,,0
7211,1628,C-207206,,,SMB,2024-06-04T00:00:00Z,2024-12-07T00:00:00Z,219606.82,,,0
